,소재지명,도로명,위도,경도,시설구분
146,만현마을두산위브,경기도 용인시 수지구 만현로 127,37.3052123,127.0869069,아파트주차장
147,초입마을삼익풍림동아,경기도 용인시 수지구 문인로 59,37.3320489,127.0960328,아파트주차장
148,민속마을 신창미션힐,경기도 용인시 기흥구 사은로126번길 33,37.2523963,127.122345,아파트주차장
149,민속마을현대모닝사이드,경기도 용인시 기흥구 사은로126번길 46,37.2522675,127.1205248,아파트주차장
150,기흥역 롯데캐슬레이시티,경기도 용인시 기흥구 기흥역로 9,37.275657,127.115944,아파트주차장
151,기흥역지웰푸르지오(주상복합),경기도 용인시 기흥구 기흥역로 16,37.275657,127.115944,아파트주차장
152,힐스테이트기흥,경기도 용인시 기흥구 기흥역로 63,37.275657,127.115944,아파트주차장
153,대지마을현대홈타운3차2단지,경기도 용인시 수지구 대지로15번길 60,37.3326102,127.1143633,아파트주차장
154,새천년그린빌주공3단지,경기도 용인시 기흥구 새천년로16번길 16,37.2883351,127.1102315,아파트주차장
155,서천2차아이파크아파트,경기도 용인시 기흥구 서천동로21번길 5,37.2391562,127.0769117,아파트주차장
156,죽전아이뷰,경기도 용인시 수지구 현암로 3,37.3321015,127.1101026,아파트주차장
157,광교경남아너스빌,경기도 용인시 수지구 광교마을로 2,37.297037,127.06924,아파트주차장
158,광교마을45단지,경기도 용인시 수지구 광교마을로 11,37.2964591,127.0715785,아파트주차장
159,도담마을롯데캐슬,경기도 용인시 수지구 대지로 64,37.3285682,127.116452,아파트주차장
160,도담마을휴먼빌아파트,경기도 용인시 수지구 대지로 77,37.3301124,127.117384,아파트주차장
161,태영데시앙2차,경기도 용인시 수지구 풍덕천로22번길 67,37.3142837,127.0826342,아파트주차장
162,이스턴팰리스아파트,경기도 용인시 수지구 풍덕천로30번길 20,37.316251,127.0875507,아파트주차장
163,광교상현마을 현대아파트,경기도 용인시 수지구 상현로 2,37.3017107,127.0734575,아파트주차장
164,광교쌍용포레듀엔1단지,경기도 용인시 수지구 상현로 27,37.3028389,127.0771536,아파트주차장
165,광교쌍용포레듀엔 2단지,경기도 용인시 수지구 상현로 30-6,37.3016213,127.0770196,아파트주차장
166,광교쌍용포레듀엔3단지,경기도 용인시 수지구 상현로 30-9,37.301998,127.0784092,아파트주차장
167,광교상떼빌파크뷰(구 상현마을성원상떼빌아파트),경기도 용인시 수지구 상현로 30-10,37.3001978,127.0779709,아파트주차장
168,금호베스트빌2단지,경기도 용인시 수지구 상현로 58,37.3029745,127.0801141,아파트주차장
169,수지금호베스트빌TheEdu,경기도 용인시 수지구 상현로 59,37.304557,127.07955,아파트주차장
170,금호베스트빌4단지,경기도 용인시 수지구 상현로 67-12,37.3055452,127.080684,아파트주차장
171,상현현대성우3차,경기도 용인시 수지구 상현로 88,37.304552,127.0847265,아파트주차장
172,상현마을현대성우1차,경기도 용인시 수지구 상현로 100,37.304552,127.0847265,아파트주차장
173,수지센트럴아이파크,경기도 용인시 수지구 상현로 101,37.3069417,127.0825193,아파트주차장
174,현대성우5차,경기도 용인시 수지구 상현로 119-6,37.309069,127.0838877,아파트주차장
175,동천마을현대2차홈타운,경기도 용인시 수지구 동천로63번길 10,37.3384777,127.0960934,아파트주차장
176,래미안이스트팰리스3단지,경기도 용인시 수지구 동천로135번길 21,37.3338596,127.0890372,아파트주차장
177,갈현마을현대홈타운,경기도 용인시 기흥구 관곡로 16,37.2820122,127.1070063,아파트주차장
178,새터마을모아미래도,경기도 용인시 수지구 대지로 127,37.3304542,127.1220268,아파트주차장
179,용인죽전동부센트레빌,경기도 용인시 수지구 대지로 139,37.3303433,127.124804,아파트주차장
180,풍림2차,경기도 용인시 수지구 동천로 18,37.3415576,127.1003485,아파트주차장
181,동천동문6차굿모닝힐,경기도 용인시 수지구 동천로 53,37.3398297,127.0972126,아파트주차장
182,동천동문5차굿모닝힐,경기도 용인시 수지구 동천로 64,37.340029,127.0958119,아파트주차장
183,동천마을동문3차,경기도 용인시 수지구 동천로 93,37.3383055,127.0937324,아파트주차장
184,용인마북신원아침도시,경기도 용인시 기흥구 마북로247번길 3,37.3142267,127.1297315,아파트주차장
185,새터마을죽전힐스테이트,경기도 용인시 수지구 현암로125번길 11,37.3344908,127.1212644,아파트주차장
186,죽전중앙하이츠,경기도 용인시 수지구 현암로63번길 2,37.3323438,127.1167034,아파트주차장
187,스파팰리스리가,경기도 용인시 기흥구 언남로 5,37.2978641,127.1329632,아파트주차장
188,동일하이빌2차,경기도 용인시 기흥구 언남로 15,37.2933368,127.1275089,아파트주차장
189,수지벽산2단지,경기도 용인시 수지구 용구대로2771번길 66,37.3355358,127.1057095,아파트주차장
190,벽산타운1단지,경기도 용인시 수지구 용구대로2771번길 68,37.3364667,127.1054931,아파트주차장
191,창죽벽산첼시빌,경기도 용인시 수지구 용구대로2771번길 88,37.3372768,127.1058537,아파트주차장
192,구갈가현마을신안,경기도 용인시 기흥구 관곡로 53,37.2837451,127.1122929,아파트주차장
193,구갈한양,경기도 용인시 기흥구 구갈로28번길 21-21,37.2787847,127.1125383,아파트주차장
194,기흥동부아파트,경기도 용인시 기흥구 구갈로28번길 32,37.276744,127.1147408,아파트주차장
195,초당마을주공3단지,경기도 용인시 기흥구 동백중앙로 41,37.2599715,127.1621036,아파트주차장
196,초당마을현진에버빌,경기도 용인시 기흥구 동백중앙로 73,37.2623233,127.1595466,아파트주차장
197,백현마을동일하이빌,경기도 용인시 기흥구 동백중앙로 312,37.2798532,127.1576534,아파트주차장
198,호수마을계룡리슈빌,경기도 용인시 기흥구 동백평촌로 15,37.2842698,127.1546789,아파트주차장
199,호수마을동보노빌리티,경기도 용인시 기흥구 동백평촌로 39,37.2821747,127.1546651,아파트주차장
200,호수마을상록롯데캐슬,경기도 용인시 기흥구 동백평촌로 70,37.2795394,127.1556001,아파트주차장
201,흥덕마을13단지경남아너스빌,경기도 용인시 기흥구 흥덕4로30번길 11,37.2749937,127.0917338,아파트주차장
202,구갈세종그랑시아 2단지,경기도 용인시 기흥구 기흥로38번길 34,37.2785323,127.118202,아파트주차장
203,도현마을현대,경기도 용인시 기흥구 구갈로 115-16,37.2857224,127.1099296,아파트주차장
204,구갈한성2차,경기도 용인시 기흥구 구갈로 16,37.2762069,127.1131707,아파트주차장
205,보정한화꿈에그린,경기도 용인시 기흥구 구교동로 17,37.3043289,127.1223932,아파트주차장
206,솔뫼마을현대홈타운,경기도 용인시 기흥구 이현로30번길 7,37.3095812,127.097069,아파트주차장
207,구성자이3차,경기도 용인시 기흥구 구교동로118번길 7,37.3025762,127.1187109,아파트주차장
208,영통빌리지,경기도 용인시 기흥구 중부대로55번길 11,37.2686457,127.0759171,아파트주차장
209,마북우림,경기도 용인시 기흥구 구성로39번길 13,37.2962308,127.1132865,아파트주차장
210,용인 구성역 효성해링턴플레이스,경기도 용인시 기흥구 구성로53번길 20,37.2966346,127.1159556,아파트주차장
211,샬레파인비스타 아파트,경기도 용인시 기흥구 진산로 140,37.3221811,127.1045554,아파트주차장
212,동문그린,경기도 용인시 수지구 고기로45번길 58,37.3392899,127.0927274,아파트주차장
213,수지한성,경기도 용인시 수지구 문정로 55,37.3247818,127.0927439,아파트주차장
214,수지금호베스트빌5단지,경기도 용인시 수지구 심곡로 16,37.3070247,127.0780026,아파트주차장
215,용인대우,경기도 용인시 기흥구 중부대로 735,37.262862,127.1411955,아파트주차장
216,교동마을신창아파트,경기도 용인시 기흥구 마북로 186,37.3059191,127.1267138,아파트주차장
217,마북e편한세상,경기도 용인시 기흥구 마북로 210,37.306559,127.1285733,아파트주차장
218,용인기흥 우방아이유쉘 아파트,경기도 용인시 기흥구 신정로41번길 31,37.2790775,127.096956,아파트주차장
219,성복역서희스타힐스,경기도 용인시 수지구 성복1로 80,37.3175005,127.0653222,아파트주차장
220,성복힐스테이트1차,경기도 용인시 수지구 성복1로 91,37.3155023,127.0690598,아파트주차장
221,벽산첼시빌2,경기도 용인시 수지구 성복1로 107,37.3144979,127.0663465,아파트주차장
222,백현마을서해그랑블,경기도 용인시 기흥구 동백8로 89,37.2849797,127.16086,아파트주차장
223,백현마을모아미래도1단지,경기도 용인시 기흥구 동백8로 90,37.283,127.1607297,아파트주차장
224,백현마을주공7단지,경기도 용인시 기흥구 동백8로 103,37.2843505,127.1629871,아파트주차장
