,소재지명,도로명,위도,경도,시설구분
117,353라운지,경기도 용인시 기흥구 관곡로 92,37.2804008,127.1134643,일반음식점
121,4326함바그,경기도 용인시 처인구 명지로16번길 9-11,37.23324839,127.1871049,일반음식점
122,43도,경기도 용인시 기흥구 동백5로 21-5,37.2767904,127.1520432,일반음식점
123,49포차,경기도 용인시 처인구 모현읍 외대로 48,37.3355024,127.2546727,일반음식점
124,500원참숯양꼬치,경기도 용인시 처인구 금령로107번길 9,37.23624164,127.2079265,일반음식점
125,508,경기도 용인시 수지구 만현로 36,37.31272029,127.0877805,일반음식점
126,508 세컨밀,경기도 용인시 수지구 만현로 36,37.31272029,127.0877805,일반음식점
127,519키친(519kitchen),경기도 용인시 수지구 광교중앙로 319,37.29851993,127.0690942,일반음식점
129,5oz버거,경기도 용인시 기흥구 흥덕중앙로 41,37.27652584,127.0715432,일반음식점
130,60계 경기죽전점,경기도 용인시 수지구 현암로 27,37.33173356,127.1118809,일반음식점
131,60계경기용인고림점,경기도 용인시 처인구 고림로200번길 1,37.24938463,127.2227257,일반음식점
132,60계용인동백점,경기도 용인시 기흥구 동백5로 21-8,37.27708069,127.1528687,일반음식점
133,60계용인역북점,경기도 용인시 처인구 명지로40번길 13,37.23233096,127.1869164,일반음식점
134,60계용인한숲시티점,경기도 용인시 처인구 남사면 한숲로 45,37.15282632,127.1701946,일반음식점
135,60계치킨 기흥구청점,경기도 용인시 기흥구 구갈로60번길 5,37.28008104,127.1118167,일반음식점
136,60계치킨 보라점,경기도 용인시 기흥구 한보라2로14번길 3-5,37.25396727,127.1117252,일반음식점
137,60계치킨 수지성복점,경기도 용인시 수지구 심곡로 87,37.310926,127.0815741,일반음식점
138,60계치킨 용인보정점,경기도 용인시 기흥구 보정로 32,37.31401614,127.1111118,일반음식점
140,"633추어탕, 김이네행복한족발집",경기도 용인시 처인구 남사면 한숲로 54,37.1529445,127.1711389,일반음식점
141,640철판,경기도 용인시 기흥구 사은로126번길 2,37.25551239,127.1184156,일반음식점
142,666버거,경기도 용인시 기흥구 구성로 59,37.29508531,127.1161398,일반음식점
143,666버거 동백점,경기도 용인시 기흥구 동백3로11번길 12,37.27019468,127.153092,일반음식점
145,6964와인포차,경기도 용인시 기흥구 마북로 182,37.30524712,127.1255556,일반음식점
148,7% 칠백식당 용인기흥직영점,경기도 용인시 기흥구 한보라2로 5-11,37.25489281,127.1108409,일반음식점
149,7080콘서트,경기도 용인시 기흥구 신구로12번길 9,37.2735199,127.1102973,일반음식점
150,7090열린음악회,경기도 용인시 처인구 금령로13번길 7,37.23561306,127.1977032,일반음식점
151,79대포 용인수지점,경기도 용인시 수지구 풍덕천로129번길 8,37.3239535,127.0956568,일반음식점
152,79파운야드 광교상현역점,경기도 용인시 수지구 광교중앙로 319,37.29851993,127.0690942,일반음식점
153,79파운야드 수지구청점,경기도 용인시 수지구 문정로 15,37.32221287,127.0959003,일반음식점
154,79파운야드 용인역북점,경기도 용인시 처인구 명지로60번길 14,37.23072574,127.1866412,일반음식점
155,7번가피자,경기도 용인시 기흥구 기흥로 34,37.27901969,127.116191,일반음식점
156,7번가피자 수지상현점,경기도 용인시 수지구 풍덕천로22번길 28,37.3164031,127.0831931,일반음식점
157,7번가피자(죽전점),경기도 용인시 수지구 죽전로 150,37.32392895,127.1243004,일반음식점
158,7월3일,경기도 용인시 기흥구 신갈로124번길 26,37.27769129,127.1087608,일반음식점
159,842디저트,경기도 용인시 기흥구 동백중앙로 237,37.27456798,127.1505453,일반음식점
160,8687푸드,경기도 용인시 수지구 수지로342번길 30,37.32576666,127.0965811,일반음식점
161,87닭강정 영덕점,경기도 용인시 기흥구 덕영대로2077번길 16,37.26821304,127.0966515,일반음식점
163,88골프장 동서 10 티하우스,경기도 용인시 기흥구 석성로521번길 169,37.30673155,127.1604622,일반음식점
164,88골프장 스타트하우스,경기도 용인시 기흥구 석성로521번길 169,37.30673155,127.1604622,일반음식점
165,88골프장동6티하우스,경기도 용인시 기흥구 석성로521번길 169,37.30673155,127.1604622,일반음식점
166,88골프장서15티하우스,경기도 용인시 기흥구 석성로521번길 169,37.30673155,127.1604622,일반음식점
167,88골프장클럽하우스,경기도 용인시 기흥구 석성로521번길 169,37.30673155,127.1604622,일반음식점
168,88제육,경기도 용인시 기흥구 신갈로138번길 24,37.27854675,127.1084969,일반음식점
170,88호랭이 죽전점,경기도 용인시 수지구 용구대로 2769,37.33290038,127.1084295,일반음식점
