,소재지명,도로명,위도,경도,시설구분
135,미젠,경기도 용인시 수지구 신봉1로 330,37.3332266,127.0529681,음식점
136,수원통큰숯불화로갈비,경기도 용인시 수지구 수지로 77,37.3099368,127.0760688,음식점
137,화경,경기도 용인시 수지구 신봉2로 2,37.3231737,127.0780458122276,음식점
138,상현우렁쌈밥,경기도 용인시 수지구 수지로 37,37.3124268,127.0787946,음식점
139,배밭갈비,경기도 용인시 수지구 대지로 152,37.3278186,127.1291756,음식점
140,수지골남원추어탕,경기도 용인시 수지구 고기로 104,37.3464669,127.0925977,음식점
141,군산세꼬시,경기도 용인시 수지구 성복2로 162,37.317531450000004,127.06892394390243,음식점
142,갈비예찬,경기도 용인시 수지구 포은대로 531,37.3260236,127.1077121,음식점
143,신선설농탕 수지점,경기도 용인시 수지구 수지로 217,37.320576700000004,127.08410976592438,음식점
144,속초 코다리 냉면,경기도 용인시 수지구 성복2로76번길 26-2,37.3148054,127.0802851,음식점
145,그릴식스 수지점,경기도 용인시 수지구 죽전로 232,37.3281613,127.1256718,음식점
146,양대화,경기도 용인시 수지구 죽전로 232,37.3281613,127.1256718,음식점
147,천지연,경기도 용인시 수지구 현암로 96,37.3317663,127.1214258,음식점
148,봉평메밀싹막국수,경기도 용인시 수지구 용구대로 2757,37.33192315,127.10844696690069,음식점
149,곽사부,경기도 용인시 수지구 죽전로168번길 29,37.3241746,127.126043,음식점
150,죽전골남원추어탕,경기도 용인시 수지구 현암로 134,37.3317663,127.1214258,음식점
151,우시륵,경기도 용인시 수지구 신봉1로344번길 10,37.3338975,127.051946,음식점
152,서래한우갈비마을(주),경기도 용인시 수지구 죽전로168번길 3,37.3258152,127.125335,음식점
153,무봉리토종순대국(죽전점),경기도 용인시 수지구 대지로127번길 8,37.3306648,127.123391,음식점
154,곤드레밥집,경기도 용인시 수지구 고기로 114,37.3426472,127.0975365,음식점
155,고기리막국수 주식회사,경기도 용인시 수지구 이종무로 119,37.3595971,127.0480202,음식점
156,심마니,경기도 용인시 수지구 신봉1로 312,37.3322382,127.0638928,음식점
157,활어랑참치,경기도 용인시 수지구 수지로342번길 7,37.3280639,127.0962076,음식점
158,올리브,경기도 용인시 수지구 풍덕천로 122,37.3225559,127.0955443,음식점
159,아구야,경기도 용인시 수지구 신봉2로 94-17,37.3309116,127.0678572,음식점
160,흐르는 송어처럼,경기도 용인시 수지구 고기로415번길 16-1,37.3590346,127.0648737,음식점
161,원조양평해장국,경기도 용인시 수지구 정든로6번길 11,37.3262238,127.113173,음식점
162,이화면옥,경기도 용인시 수지구 신봉1로 336-1,37.3322382,127.0638928,음식점
163,동해막국수,경기도 용인시 수지구 호수로68번길 20-4,37.3534225,127.0706585,음식점
164,주막보리밥,경기도 용인시 수지구 동천로 624,37.3572254,127.0531274,음식점
165,오륙도,경기도 용인시 수지구 광교중앙로296번길 6,37.2959916,127.0700320259615,음식점
166,뜰사랑3관,경기도 용인시 수지구 이종무로 117-21,37.3595971,127.0480202,음식점
167,남도한정식,경기도 용인시 수지구 수지로342번길 7,37.3280639,127.0962076,음식점
168,구팔한우 용인동천점,경기도 용인시 수지구 신수로 767,37.3381417,127.1013796540856,음식점
169,토속상황삼계탕,경기도 용인시 수지구 신수로 767,37.3381417,127.1013796540856,음식점
170,김영희동태찜 광교점,경기도 용인시 수지구 광교중앙로295번길 13,37.29743275,127.06825262926799,음식점
171,연평도해물탕,경기도 용인시 수지구 신봉1로 396,37.3322382,127.0638928,음식점
