,place,도로명,위도,경도,시설구분,5_score,4_score,3_score,2_score,1_score,Total
435,풍원장,경기도 용인시 기흥구 신갈로58번길 5,37.27211269,127.1063533,숙박업소,0,0,0,5,15,25
436,벨라지오,경기도 용인시 수지구 신수로 629,37.32594029,127.1026075,숙박업소,0,0,0,10,5,25
437,초당마을주공3단지,경기도 용인시 기흥구 동백중앙로 41,37.2599715,127.1621036,아파트주차장,0,0,5,5,0,25
438,참솔마을월드메르디앙,경기도 용인시 기흥구 동백죽전대로 283,37.2648552,127.1538283,아파트주차장,0,0,5,0,10,25
439,동일하이빌4단지,경기도 용인시 수지구 신봉3로12번길 9,37.330039,127.0647753,아파트주차장,5,0,0,0,0,25
440,진산마을삼성래미안6차,경기 용인시 수지구 진산로 108,37.3194814,127.0999077,아파트주차장,0,0,5,5,0,25
441,인성마을현대,경기도 용인시 기흥구 용구대로 2242,37.2867008,127.1083516,아파트주차장,5,0,0,0,0,25
442,로얄파크,경기도 용인시 처인구 중부대로 1493-7,37.23385828,127.209694,숙박업소,5,0,0,0,0,25
443,모현읍,경기도 용인시 처인구 모현면 독점로 31-6,37.3294787,127.2422761,관공서,5,0,0,0,0,25
444,광교레이크스위첸,경기도 용인시 기흥구 흥덕2로117번길 14,37.2786452,127.0721345,아파트주차장,0,0,5,5,0,25
445,홀인원,경기도 용인시 수지구 풍덕천로190번길 3-14 ,37.3259843,127.1024966,숙박업소,0,0,0,10,5,25
446,이안 두드림기흥역,경기도 용인시 기흥구 중부대로 376,37.2713491,127.1088506,아파트주차장,0,0,5,5,0,25
447,용인신갈푸르지오,경기도 용인시 기흥구 기흥로116번길 77,37.2898984,127.1178021,아파트주차장,5,0,0,0,0,25
448,동부동,경기도 용인시 처인구 중부대로 1574,37.2327418,127.2191418,관공서,5,0,0,0,0,25
449,구성더포레스트,경기도 용인시 기흥구 구성로 475,37.2936263,127.146836,아파트주차장,5,0,0,0,0,25
450,신촌마을포스홈타운2단지,경기도 용인시 기흥구 신촌로47번길 11,37.308879,127.1092833,아파트주차장,0,0,5,5,0,25
451,자봉마을써니밸리,경기도 용인시 기흥구 사은로 274-22,37.2512824,127.1355454,아파트주차장,0,5,0,0,5,25
452,솔뫼마을현대홈타운,경기도 용인시 기흥구 이현로30번길 7,37.3095812,127.097069,아파트주차장,0,0,5,5,0,25
453,파래스장,경기도 용인시 기흥구 중부대로 382 ,37.2716555,127.1094152,숙박업소,0,0,5,5,0,25
454,래미안이스트팰리스4단지,경기도 용인시 수지구 동천로153번길 6,37.3356019,127.0850101,아파트주차장,0,5,0,0,5,25
455,리젠드호텔,경기도 용인시 수지구 풍덕천로190번길 9,37.32563246,127.1022028,숙박업소,0,5,0,0,5,25
456,공세대주피오레2단지,경기도 용인시 기흥구 탑실로 152,37.2430464,127.1218279,아파트주차장,0,5,0,0,5,25
457,아담장,경기도 용인시 기흥구 중부대로 393 ,37.272576,127.1101633,숙박업소,0,0,5,5,0,25
458,흥덕우남퍼스트빌리젠트,경기도 용인시 기흥구 흥덕중앙로105번길 40,37.2802751,127.0814718,아파트주차장,5,0,0,0,0,25
459,성복힐스테이트3차,경기도 용인시 수지구 성복2로 220,37.3210477,127.0635893,아파트주차장,5,0,0,0,0,25
460,물푸레마을휴먼시아1단지,경기도 용인시 기흥구 구성2로 52,37.2949904,127.1468115,아파트주차장,5,0,0,0,0,25
461,리오모텔,경기도 용인시 기흥구 중부대로 393-1 ,37.27286514,127.1103761,숙박업소,0,0,5,5,0,25
462,한보라마을휴먼시아7단지,경기도 용인시 기흥구 한보라2로 168,37.2447678,127.1084953,아파트주차장,0,0,0,5,15,25
463,역북지웰 푸르지오,경기도 용인시 처인구 명지로40번길 35-16,37.232335,127.1881255,아파트주차장,0,5,0,0,5,25
464,성산마을서해그랑블,경기도 용인시 기흥구 동백4로 26,37.2713547,127.154829,아파트주차장,0,0,0,10,5,25
465,서천마을2단지,경기도 용인시 기흥구 서천로128번길 12,37.2380967,127.0722069,아파트주차장,0,5,0,0,5,25
466,용인역북골드클래스아파트,경기도 용인시 처인구 명지로40번길 35-29,37.232335,127.1881255,아파트주차장,0,5,0,0,5,25
467,새릉골풍림,경기도 용인시 기흥구 기흥로116번길 7,37.2868139,127.1120132,아파트주차장,0,0,5,5,0,25
468,동원로얄듀크,경기도 용인시 기흥구 죽현로 12,37.318504,127.11007,아파트주차장,0,5,0,0,5,25
469,모델파크,경기도 용인시 처인구 백옥대로 1104 ,37.2340767,127.2093179,숙박업소,5,0,0,0,0,25
470,화성파크드림프라브,경기도 용인시 기흥구 한보라2로 141,37.2453941,127.1106566,아파트주차장,0,0,0,5,10,20
471,소설스미스,경기도 용인시 기흥구 민속촌로 57,37.25580402,127.1110843,숙박업소,0,5,0,0,0,20
472,용인행정타운두산위브2단지,경기도 용인시 처인구 지삼로590번길 9,37.2407937,127.1685228,아파트주차장,0,0,0,10,0,20
473,도현마을현대,경기도 용인시 기흥구 구갈로 115-16,37.2857224,127.1099296,아파트주차장,0,5,0,0,0,20
474,흥덕마을7단지힐스테이트,경기도 용인시 기흥구 흥덕2로 126,37.2794202,127.0735256,아파트주차장,0,0,0,10,0,20
475,동부센트레빌5단지,경기도 용인시 수지구 신봉1로 214,37.3299595,127.0670297,아파트주차장,0,5,0,0,0,20
476,흥덕마을14단지 호반베르디움,경기도 용인시 기흥구 흥덕3로 60,37.2739697,127.0831575,아파트주차장,0,0,0,5,10,20
477,인정프린스1차,경기도 용인시 처인구 금어로 6,37.2648788,127.2160344,아파트주차장,0,0,0,5,10,20
478,백현마을모아미래도1단지,경기도 용인시 기흥구 동백8로 90,37.283,127.1607297,아파트주차장,0,0,5,0,5,20
479,금화마을주공4단지,경기도 용인시 기흥구 금화로58번길 10,37.2625199,127.1103673,아파트주차장,0,5,0,0,0,20
480,청현마을기흥데시앙,경기도 용인시 기흥구 덕영대로2077번길 53,37.2656635,127.0938144,아파트주차장,0,0,0,5,10,20
481,중앙동,경기도 용인시 처인구 금령로78번길 7,37.2341249,127.2051699,관공서,0,0,5,0,5,20
482,호텔.폴,경기도 용인시 기흥구 중부대로 360 ,37.27106896,127.1069227,숙박업소,0,0,0,5,10,20
483,천일여관,경기도 용인시 처인구 백암면 백원로 537-3,37.16531237,127.3713156,숙박업소,0,5,0,0,0,20
484,IMT호텔,경기도 용인시 수지구 풍덕천로190번길 13,37.32536228,127.102272,숙박업소,0,5,0,0,0,20
485,교동마을신창아파트,경기도 용인시 기흥구 마북로 186,37.3059191,127.1267138,아파트주차장,0,5,0,0,0,20
486,신동백롯데캐슬에코2단지,경기도 용인시 기흥구 동백죽전대로527번길 67,37.2721371,127.1521978,아파트주차장,0,0,0,10,0,20
487,대흥여인숙,경기도 용인시 기흥구 신갈로58번길 16-1 ,37.2721257,127.1076007,숙박업소,0,0,0,5,10,20
488,동백하우스디카바나,경기도 용인시 기흥구 동백죽전대로527번길 34,37.2721371,127.1521978,아파트주차장,0,0,0,10,0,20
489,보평마을 삼정그린뷰 아파트,경기도 용인시 처인구 금어로 74,37.2653799,127.2228773,아파트주차장,0,0,0,10,0,20
490,동도씨앤디주식회사 용인이스키아호텔지점,경기도 용인시 기흥구 동백3로11번길 37,37.27177475,127.1509192,숙박업소,0,0,0,10,0,20
491,만인여관,경기도 용인시 처인구 백암면 백원로 537-4 ,37.1652041,127.3715821,숙박업소,0,5,0,0,0,20
492,신동백롯데캐슬에코1단지,경기도 용인시 기흥구 동백죽전대로527번길 80,37.2721371,127.1521978,아파트주차장,0,0,0,10,0,20
493,대명레이크빌,경기도 용인시 기흥구 덕영대로2077번길 55,37.2656377,127.0926771,아파트주차장,0,0,0,5,10,20
494,신동백서해그랑블1차,경기도 용인시 기흥구 동백죽전대로527번길 81,37.2721371,127.1521978,아파트주차장,0,0,0,10,0,20
495,용인동백두산위브더제니스,경기도 용인시 기흥구 동백죽전대로 507,37.2721371,127.1521978,아파트주차장,0,0,0,10,0,20
496,기흥역센트럴푸르지오,경기도 용인시 기흥구 기흥역로58번길 10,37.2719957,127.1070119,아파트주차장,0,0,0,5,10,20
497,삼화여관,경기도 용인시 기흥구 신갈로58번길 7,37.2721584,127.1065449,숙박업소,0,0,0,5,10,20
498,신갈동,경기도 용인시 기흥구 신갈로58번길 11,37.2725093,127.1070081,관공서,0,0,0,5,10,20
499,구성휴먼시아물푸레마을휴먼시아3단지,경기도 용인시 기흥구 구성3로 65,37.2997605,127.1502859,아파트주차장,0,0,0,10,0,20
500,예현마을현대홈타운,경기도 용인시 기흥구 예현로35번길 21,37.2413755,127.0679165,아파트주차장,0,5,0,0,0,20
501,동일하이빌3단지,경기 용인시 수지구 신봉3로 25,37.3263184,127.0640869,아파트주차장,0,0,0,5,5,15
502,기흥동,경기도 용인시 기흥구 고매로43번길 12-14,37.2322301,127.1143893,관공서,0,0,5,0,0,15
503,호반써밋 레이크파크,경기도 용인시 기흥구 흥덕1로79번길 37,37.2775755,127.0700616,아파트주차장,0,0,5,0,0,15
504,백현마을주공7단지,경기도 용인시 기흥구 동백8로 103,37.2843505,127.1629871,아파트주차장,0,0,0,5,5,15
505,신흥덕 롯데캐슬레이시티,경기도 용인시 기흥구 신정로 25,37.2897191,127.1014604,아파트주차장,0,0,5,0,0,15
506,죽현마을LG자이,경기도 용인시 기흥구 보정로 88,37.317145,127.116421,아파트주차장,0,0,0,5,5,15
507,한천마을금광베네스타,경기도 용인시 처인구 백옥대로 711,37.2002811,127.2075728,아파트주차장,0,0,5,0,0,15
508,용인세원,경기도 용인시 기흥구 공세로 76,37.2312393,127.1095235,아파트주차장,0,0,5,0,0,15
509,T7 HOTEL,경기도 용인시 처인구 백옥대로 1130,37.23646165,127.2090075,숙박업소,0,0,5,0,0,15
510,교동마을현대,경기도 용인시 기흥구 마북로 139,37.3030087,127.121007,아파트주차장,0,0,5,0,0,15
511,푸른여인숙,경기도 용인시 처인구 양지면 양지로138번길 3 ,37.2340498,127.2837266,숙박업소,0,0,5,0,0,15
512,호텔 헤르메스,경기도 용인시 처인구 금령로117번길 19 ,37.23707766,127.2090444,숙박업소,0,0,5,0,0,15
513,용인장여관,경기도 용인시 처인구 금령로99번길 6-3 ,37.23628675,127.2075313,숙박업소,0,0,5,0,0,15
514,아트인모텔,경기도 용인시 처인구 금령로107번길 5,37.2359082,127.2079593,숙박업소,0,0,5,0,0,15
515,알리앙스,경기도 용인시 처인구 모현읍 백옥대로 2326,37.33177264,127.247054,숙박업소,0,0,5,0,0,15
516,양지장,경기도 용인시 처인구 양지면 양지로 142-5,37.23405329,127.2840651,숙박업소,0,0,5,0,0,15
517,오스카호텔,경기도 용인시 처인구 금령로90번길 3-10,37.23501405,127.2068373,숙박업소,0,0,5,0,0,15
518,용인여인숙,경기도 용인시 처인구 금령로93번길 2-2 ,37.23583446,127.2068905,숙박업소,0,0,5,0,0,15
519,휘닉스모텔,경기도 용인시 처인구 금령로117번길 13,37.23679539,127.2090965,숙박업소,0,0,5,0,0,15
520,행운모텔,경기도 용인시 처인구 백옥대로 1135 ,37.23681153,127.2083298,숙박업소,0,0,5,0,0,15
521,미니여관,경기도 용인시 처인구 금령로71번길 6-4,37.23551343,127.2046595,숙박업소,0,0,5,0,0,15
522,불곡마을벽산블루밍,경기도 용인시 기흥구 고매로43번길 32-2,37.2323529,127.1174464,아파트주차장,0,0,5,0,0,15
523,특실여인숙,경기도 용인시 처인구 금령로93번길 2-1 ,37.235721,127.2067418,숙박업소,0,0,5,0,0,15
524,카멜레온,경기도 용인시 처인구 금령로107번길 9,37.2363511,127.2080384,숙박업소,0,0,5,0,0,15
525,충북여인숙,경기도 용인시 처인구 금령로85번길 8-7 ,37.2360465,127.2061228,숙박업소,0,0,5,0,0,15
526,청실장,경기도 용인시 기흥구 갈천로 78 ,37.27006256,127.1078754,숙박업소,0,0,5,0,0,15
527,자자모텔,경기도 용인시 처인구 백옥대로 1135-1,37.2368808,127.2082099,숙박업소,0,0,5,0,0,15
528,윈져캐슬관광호텔,경기도 용인시 기흥구 신정로 212,37.28919861,127.0996307,숙박업소,0,0,5,0,0,15
529,삼흥여인숙,경기도 용인시 처인구 백옥대로 1124-2,37.23581265,127.20901,숙박업소,0,0,5,0,0,15
530,구갈동,경기도 용인시 기흥구 강남로 23,37.2724176,127.1275789,관공서,0,0,0,5,5,15
531,대원여인숙,경기도 용인시 처인구 금령로107번길 6,37.2359977,127.2082638,숙박업소,0,0,5,0,0,15
532,동일하이빌1차,경기도 용인시 기흥구 구성로 105-15,37.2963246,127.1274879,아파트주차장,0,0,5,0,0,15
533,골든파크,경기도 용인시 처인구 금령로71번길 6-2,37.23541357,127.204378,숙박업소,0,0,5,0,0,15
534,경림장여관,경기도 용인시 처인구 금령로90번길 9,37.23453508,127.2063431,숙박업소,0,0,5,0,0,15
535,매화마을 우남 퍼스트빌,경기도 용인시 기흥구 고매로34번길 10,37.2301155,127.1121365,아파트주차장,0,0,5,0,0,15
536,포곡읍,경기도 용인시 처인구 포곡읍 포곡로 258,37.2777155,127.2309574,관공서,0,0,5,0,0,15
537,기흥동성,경기도 용인시 기흥구 고매로 26,37.2309732,127.1121163,아파트주차장,0,0,5,0,0,15
538,드림파크,경기도 용인시 처인구 금령로71번길 6-12,37.23576725,127.2052335,숙박업소,0,0,5,0,0,15
539,동아,경기도 용인시 처인구 이원로 22,37.1891227,127.20946,아파트주차장,0,0,5,0,0,15
540,경기여인숙,경기도 용인시 처인구 금령로99번길 3 3층 ,37.2357476,127.2070123,숙박업소,0,0,5,0,0,15
541,NO25 용인터미널점,경기도 용인시 처인구 금령로117번길 17 ,37.2369937,127.2090957,숙박업소,0,0,5,0,0,15
542,모텔모나코,경기도 용인시 처인구 포곡읍 포곡로272번길 1,37.27925091,127.2318096,숙박업소,0,0,5,0,0,15
543,SR 디자인 호텔,경기도 용인시 처인구 금령로90번길 5,37.23483313,127.2065787,숙박업소,0,0,5,0,0,15
544,꽃메마을한라신영프로방스,경기도 용인시 수지구 죽전로27번길 14-30,37.3217098,127.1144788,아파트주차장,0,0,5,0,0,15
545,기흥써니밸리,경기도 용인시 기흥구 고매로 16,37.2309299,127.1111533,아파트주차장,0,0,5,0,0,15
546,모현KCC스위첸,경기도 용인시 처인구 외대로54번길 12,37.3342455,127.2534724,아파트주차장,0,0,5,0,0,15
547,현인마을대림이편한세상2차,경기도 용인시 수지구 탄천상로 29,37.3344694,127.1112776,아파트주차장,0,0,0,5,0,10
548,성현마을우미2차,경기도 용인시 수지구 죽전로 143,37.3248535,127.1235419,아파트주차장,0,0,0,5,0,10
549,성현마을죽전주공3단지,경기도 용인시 수지구 죽전로193번길 11,37.3266759,127.1253051,아파트주차장,0,0,0,5,0,10
550,용화마을태영데시앙,경기도 용인시 기흥구 구성로 44-10,37.2939994,127.1134875,아파트주차장,0,0,0,5,0,10
551,초당마을현진에버빌,경기도 용인시 기흥구 동백중앙로 73,37.2623233,127.1595466,아파트주차장,0,0,0,5,0,10
552,송전마을세광리치타워,경기도 용인시 처인구 경기동로705번길 28,37.1383131,127.2011905,아파트주차장,0,0,0,5,0,10
553,신봉동부센트레빌6단지아파트,경기도 용인시 수지구 신봉1로 216,37.3332126,127.0648895,아파트주차장,0,0,0,5,0,10
554,어은목마을 벽산블루밍,경기도 용인시 기흥구 동백2로 11,37.2682124,127.1546826,아파트주차장,0,0,0,5,0,10
555,영통빌리지,경기도 용인시 기흥구 중부대로55번길 11,37.2686457,127.0759171,아파트주차장,0,0,0,5,0,10
556,성현마을반도유보라,경기도 용인시 수지구 죽전로193번길 35,37.3266759,127.1253051,아파트주차장,0,0,0,5,0,10
557,힐스테이트 구성 아파트,경기 용인시 기흥구 용인향교로 29,37.2967369,127.1202756,아파트주차장,0,0,0,5,0,10
558,서천2차아이파크아파트,경기도 용인시 기흥구 서천동로21번길 5,37.2391562,127.0769117,아파트주차장,0,0,0,5,0,10
559,수지스테이25,경기도 용인시 수지구 신수로 613,37.32454332,127.10266,숙박업소,0,0,0,5,0,10
560,서그내마을서천아이파크,경기도 용인시 기흥구 서그내로16번길 14,37.2460487,127.0724171,아파트주차장,0,0,0,0,10,10
561,대호장,경기도 용인시 기흥구 신갈로68번길 2,37.27256173,127.1058547,숙박업소,0,0,0,0,10,10
562,구갈한양,경기도 용인시 기흥구 구갈로28번길 21-21,37.2787847,127.1125383,아파트주차장,0,0,0,0,10,10
563,물푸레마을경남아너스빌,경기도 용인시 기흥구 구성로 470,37.2976382,127.1531397,아파트주차장,0,0,0,5,0,10
564,백암면,경기도 용인시 처인구 백암면 백암로 189,37.1636946,127.3753866,관공서,0,0,0,5,0,10
565,보정동,경기도 용인시 기흥구 죽전로 40,37.3266759,127.1253051,관공서,0,0,0,5,0,10
566,유토피아모텔,경기도 용인시 수지구 풍덕천로190번길 19-1,37.32483111,127.1024666,숙박업소,0,0,0,5,0,10
567,양지면,경기도 용인시 처인구 양지면 양지로105번길 5,37.2357405,127.2801214,관공서,0,0,0,5,0,10
568,벨리노에스 호텔,경기도 용인시 기흥구 용구대로 2361,37.2971345,127.1088068,숙박업소,0,0,0,5,0,10
569,용인시청,경기도 용인시 처인구 중부대로 1199,37.240608,127.1772935,관공서,0,0,0,5,0,10
570,리 디자인 호텔,경기도 용인시 기흥구 동백3로11번길 43,37.27224181,127.150353,숙박업소,0,0,0,5,0,10
571,마북우림,경기도 용인시 기흥구 구성로39번길 13,37.2962308,127.1132865,아파트주차장,0,0,0,5,0,10
572,e편한세상용인한숲시티4단지,경기도 용인시 처인구 한숲로 124,37.154057,127.1694138,아파트주차장,0,0,0,0,5,5
573,삼익리베리움,경기도 용인시 기흥구 갈천로7번길 47,37.2706795,127.1055428,아파트주차장,0,0,0,0,5,5
574,성현마을광명샤인빌,경기도 용인시 수지구 디지털벨리로 5,37.327677,127.1319098,아파트주차장,0,0,0,0,5,5
575,광교산한양수자인더킨포크,경기도 용인시 수지구 태봉로 17,37.3334708,127.0595024,아파트주차장,0,0,0,0,5,5
576,e편한세상 용인한숲시티 2단지,경기도 용인시 처인구 한숲로 137,37.154057,127.1694138,아파트주차장,0,0,0,0,5,5
577,e편한세상 용인한숲시티6단지,경기도 용인시 처인구 한숲로 84,37.154057,127.1694138,아파트주차장,0,0,0,0,5,5
578,e편한세상 용인한숲시티 5단지,경기도 용인시 처인구 한숲로 83,37.154057,127.1694138,아파트주차장,0,0,0,0,5,5
579,신봉마을자이3차,경기도 용인시 수지구 신봉1로71번길 25,37.3207041,127.078367,아파트주차장,0,0,0,0,5,5
580,용인 구성역 효성해링턴플레이스,경기도 용인시 기흥구 구성로53번길 20,37.2966346,127.1159556,아파트주차장,0,0,0,0,5,5
581,우림홀인원,경기도 용인시 기흥구 고매로34번길 31,37.2283451,127.1144572,아파트주차장,0,0,0,0,5,5
582,샘골마을신미주2단지,경기도 용인시 처인구 백옥대로587번길 7,37.1890263,127.2052835,아파트주차장,0,0,0,0,5,5
583,리스텔,경기도 용인시 처인구 양지면 남평로 85,37.22776837,127.2929772,숙박업소,0,0,0,0,5,5
584,힐(HILL)모텔,경기도 용인시 처인구 이동읍 백옥대로 568,37.18750773,127.2059732,숙박업소,0,0,0,0,5,5
585,호텔카사,경기도 용인시 처인구 양지면 남평로 73-1,37.22875749,127.2915879,숙박업소,0,0,0,0,5,5
586,호텔마리,경기도 용인시 처인구 양지면 남평로 73-5,37.22892948,127.2920046,숙박업소,0,0,0,0,5,5
587,호텔 M7,경기도 용인시 기흥구 갈천로7번길 51,37.27037764,127.1050427,숙박업소,0,0,0,0,5,5
588,장원파크,경기도 용인시 처인구 원삼면 농촌파크로 225 ,37.1648931,127.3100297,숙박업소,0,0,0,0,5,5
589,알프스산장,경기도 용인시 수지구 신수로 625 ,37.3255698,127.1025525,숙박업소,0,0,0,0,5,5
590,아이에스모텔,경기도 용인시 처인구 백옥대로 1255-7,37.24688009,127.2119668,숙박업소,0,0,0,0,5,5
591,신갈장,경기도 용인시 기흥구 갈천로7번길 51-22,37.27105451,127.1052873,숙박업소,0,0,0,0,5,5
592,서울여관,경기도 용인시 처인구 금령로 62 ,37.2345196,127.2032339,숙박업소,0,0,0,0,5,5
593,베네치아모텔,경기도 용인시 처인구 양지면 남평로 73-6,37.22866851,127.2922533,숙박업소,0,0,0,0,5,5
594,게스트하우스포유,경기도 용인시 처인구 금령로 62,37.2345196,127.2032339,숙박업소,0,0,0,0,5,5
595,원삼면,경기도 용인시 처인구 원삼면 원양로 64,37.1653644,127.3103786,관공서,0,0,0,0,5,5
596,이편한세상 용인한숲시티 3단지,경기도 용인시 처인구 한숲로 123,37.154057,127.1694138,아파트주차장,0,0,0,0,5,5
