,소재지명,도로명,위도,경도,시설구분
127,삼호환경기술㈜,경기도 용인시 처인구 남사면 경기동로256번길 19,37.13789048,127.1560244,폐기물처리업체
128,진성테크㈜,경기도 용인시 처인구 이동읍 서리로101번길 53-29,37.1873065,127.1799094,폐기물처리업체
129,태성환경,경기도 용인시 기흥구 구갈로60번길 9-1,37.27996041,127.1123023,폐기물처리업체
130,나라환경,경기도 용인시 기흥구 공세로 226,37.24018789,127.1033529,폐기물처리업체
131,산성자원환경,경기도 용인시 수지구 디지털벨리로 3,37.3277041,127.1317104,폐기물처리업체
132,송림톱밥,경기도 용인시 처인구 원삼면 두창호수로 1,37.15509342,127.3417578,폐기물처리업체
133,ks환경,경기도 용인시 처인구 남사면 통삼로 209,37.11720572,127.1303628,폐기물처리업체
134,신천자원,경기도 용인시 처인구 백암면 석실로34번길 92-7,37.18406361,127.3473941,폐기물처리업체
135,㈜월드로지스,경기도 용인시 기흥구 용구대로 1859,37.25409872,127.1046338,폐기물처리업체
136,골드메탈,경기도 용인시 처인구 이동읍 안터로15번길 43,37.15998104,127.2112328,폐기물처리업체
137,㈜지엔씨리사이클링,경기도 용인시 처인구 원삼면 원양로246번길 136-2,37.17708724,127.3191437,폐기물처리업체
138,대일자원,경기도 용인시 기흥구 동백중앙로 191,37.2707976,127.1528544,폐기물처리업체
139,㈜에스닥스,경기도 용인시 기흥구 신정로 206,37.28901685,127.1007225,폐기물처리업체
140,㈜와이제이로지스,경기도 용인시 기흥구 기흥로 32,37.27884849,127.1161908,폐기물처리업체
141,㈜나눔,경기도 용인시 처인구 이동읍 백자로 184,37.20727615,127.1719354,폐기물처리업체
142,㈜네이처위드,경기도 용인시 처인구 이동읍 백옥대로 501,37.18199883,127.2029037,폐기물처리업체
143,대한환경자원,경기도 용인시 기흥구 신정로237번길 46-12,37.29137464,127.093023,폐기물처리업체
144,㈜디엘산업개발,경기도 용인시 처인구 남사면 경기동로 496,37.13939284,127.1773217,폐기물처리업체
145,협우상사,경기도 용인시 처인구 이동읍 경기동로785번길 123-3,37.13756721,127.2139625,폐기물처리업체
146,강남푸른환경,경기도 용인시 기흥구 상갈로23번길 8,37.26871139,127.1069646,폐기물처리업체
147,㈜청운,경기도 용인시 처인구 이동읍 이원로 12,37.18977567,127.2076769,폐기물처리업체
148,삼형제자원,경기도 용인시 기흥구 상갈로23번길 8,37.26871139,127.1069646,폐기물처리업체
149,대명환경개발,경기도 용인시 처인구 이동읍 문화로 110,37.13336531,127.2156502,폐기물처리업체
150,록원자원,경기도 용인시 기흥구 언동로30번길 64,37.2847136,127.1341856,폐기물처리업체
151,삼우환경산업,경기도 용인시 처인구 남사면 통삼로317번길 13,37.12725339,127.1294681,폐기물처리업체
152,청송산업개발㈜,경기도 용인시 처인구 남사면 경기동로 496,37.13939284,127.1773217,폐기물처리업체
153,태양리사이클,경기도 용인시 처인구 백암면 백암로 31-3,37.1518424,127.3855881,폐기물처리업체
154,창대철강,경기도 용인시 양지면 송문리 144-2,37.22554912,127.2575879,폐기물처리업체
155,㈜그린서림,경기도 용인시 남사면 봉명리 220,37.11465098,127.1263531,폐기물처리업체
156,경인타이어,"경기도 용인시 모현읍 초부리 121-1, 121-2, 121-3",37.31337788,127.2506417,폐기물처리업체
157,아트라스네트워크,경기도 용인시 기흥구 어정로 134-8,37.27479838,127.1453757,폐기물처리업체
158,㈜에스닥스,경기도 용인시 기흥구 신정로 206,37.28901685,127.1007225,폐기물처리업체
159,스마일리싸이클링,경기도 용인시 기흥구 지삼로 219,37.23904731,127.1361011,폐기물처리업체
160,조광환경산업개발㈜,경기도 용인시 기흥구 언동로30번길 87,37.28245999,127.1351289,폐기물처리업체
161,광일토건환경㈜,경기도 용인시 처인구 중부대로 1014,37.24704426,127.1614634,폐기물처리업체
162,우리농장,경기도 용인시 처인구 원삼면 가재월로 147,37.1761988,127.3278105,폐기물처리업체
