시군명,사업장명,소재지도로명주소,소재지지번주소,소재지우편번호,위도,경도,
용인시,평강막국수,"경기도 용인시 처인구 지삼로 492, A동 1층 (삼가동)",경기도 용인시 처인구 삼가동 327-4번지 A동1층일부,17090,37.2372463,127.1574309,
용인시,평강분식,경기도 용인시 처인구 원삼면 원양로 628,경기도 용인시 처인구 원삼면 좌항리 106-20번지 ,17166,37.20311233,127.3213362,
용인시,평강삼계탕 죽전본점,"경기도 용인시 수지구 용구대로 2755, 1, 2층 (죽전동)",경기도 용인시 수지구 죽전동 882-3 ,16867,37.33167527,127.1086616,
용인시,평양막국수,경기도 용인시 처인구 양지면 한터로 531,경기도 용인시 처인구 양지면 대대리 429-2번지 ,17039,37.26260504,127.2633154,
용인시,평양소머리국밥,"경기도 용인시 기흥구 이현로29번길 54 (보정동, 1층일부)",경기도 용인시 기흥구 보정동 900-2 1층일부 ,16931,37.30391574,127.0988643,
용인시,평원집,경기도 용인시 처인구 금령로99번길 15 (김량장동),경기도 용인시 처인구 김량장동 133-37번지,17052,37.2368836,127.2066209,
용인시,평창강올갱이해장국,경기도 용인시 처인구 양지면 중부대로 2228,경기도 용인시 처인구 양지면 양지리 483 ,17161,37.23314054,127.2877654,
용인시,평창한식,"경기도 용인시 처인구 양지면 평창로 100, 1층",경기도 용인시 처인구 양지면 평창리 237-4번지 1층 ,17163,37.2327456,127.3185872,
용인시,포곡분식,경기도 용인시 처인구 포곡읍 포곡로 272,경기도 용인시 처인구 포곡읍 삼계리 666-10번지 ,17028,37.2788263,127.2313711,
용인시,포곡선지해장국,"경기도 용인시 처인구 포곡읍 백옥대로 1840, 1층",경기도 용인시 처인구 포곡읍 삼계리 306번지 1층 ,17028,37.29051385,127.2353987,
용인시,포곡올갱이해장국,경기도 용인시 처인구 포곡읍 백옥대로 1840,경기도 용인시 처인구 포곡읍 삼계리 306번지 ,17028,37.29051385,127.2353987,
용인시,포닭스,"경기도 용인시 기흥구 동백5로 21-8 (중동, 동백지스타 115호)",경기도 용인시 기흥구 중동 830-1 동백지스타 115호 ,17006,37.27708069,127.1528687,
용인시,포대인 대구막창,"경기도 용인시 기흥구 금화로108번길 26 (상갈동, 1층 일부)",경기도 용인시 기흥구 상갈동 121-1 ,17067,37.26868838,127.1066531,
용인시,포도로,"경기도 용인시 수지구 용구대로 2769, 1층 105호 (죽전동)",경기도 용인시 수지구 죽전동 876-6 ,16867,37.33290038,127.1084295,
용인시,포동이네 기흥점,"경기도 용인시 기흥구 구갈로 74, 구갈스포츠센타 130호 (구갈동)",경기도 용인시 기흥구 구갈동 351 구갈스포츠센타 130호,16972,37.28112664,127.1118113,
용인시,포레스트,"경기도 용인시 처인구 양지면 대대로234번길 5, 1층",경기도 용인시 처인구 양지면 대대리 56번지 1층 ,17039,37.27907229,127.2729226,
용인시,포레스트비(FOREST B),"경기도 용인시 처인구 명지로60번길 20-2, 1층 (역북동)",경기도 용인시 처인구 역북동 산 81-4 1층 ,17056,37.23031954,127.1864287,
용인시,포리 쌀국수,"경기도 용인시 기흥구 동백3로11번길 8, V프라자 1층 112일부호 (중동)",경기도 용인시 기흥구 중동 853-3 V프라자 112호일부 ,17006,37.26962826,127.1535909,
용인시,포리(PhoLee),"경기도 용인시 처인구 금령로 43, 103호 (김량장동)",경기도 용인시 처인구 김량장동 254-158 ,17050,37.23510787,127.2010986,
용인시,포메인,"경기도 용인시 기흥구 용구대로 2593 (보정동, C동 2층)",경기도 용인시 기흥구 보정동 557-8 C동 2층 ,16905,37.31681871,127.1081518,
용인시,포메인,경기도 용인시 기흥구 구갈로60번길 11-1 (구갈동),경기도 용인시 기흥구 구갈동 354-1번지 ,16972,37.2799601,127.1125729,
용인시,포메인,"경기도 용인시 기흥구 흥덕2로87번길 18, D동 203,204호 (영덕동,용인흥덕판매시설)","경기도 용인시 기흥구 영덕동 985-1번지 용인흥덕판매시설 D동 203,204호",16954,37.27574706,127.0718296,
용인시,포메인 레드상현점,"경기도 용인시 수지구 광교중앙로 338, 광교우미뉴브 지하1층 R-B104호 (상현동)",경기도 용인시 수지구 상현동 1220 광교우미뉴브 ,16942,37.30030383,127.0713407,
용인시,포메인 보라점,"경기도 용인시 기흥구 민속촌로 30, 2층 (보라동)",경기도 용인시 기흥구 보라동 411-3 2층 ,17074,37.25481211,127.1082364,
용인시,포메인(구성언남점),"경기도 용인시 기흥구 구성로 89 (언남동,1층,2층전체)","경기도 용인시 기흥구 언남동 338-11 1층,2층전체 ",16917,37.29469992,127.1196168,
용인시,포메인(용인역북점),"경기도 용인시 처인구 명지로60번길 8-10, 2층 203호 (역북동)",경기도 용인시 처인구 역북동 759-1번지 2층 203호,17056,37.2315533,127.1878219,
용인시,포메인수지구청점,"경기도 용인시 수지구 풍덕천로 122 (풍덕천동,하나로프라자 202호)",경기도 용인시 수지구 풍덕천동 1080-9번지 하나로프라자 202호,16841,37.3224309,127.0955196,
용인시,포메인용인동백점,"경기도 용인시 기흥구 동백5로 21-11 (중동, 동백훼미리프라자 202호)",경기도 용인시 기흥구 중동 832-1번지 동백훼미리프라자 202호,17006,37.2774653,127.1527097,
용인시,포메인죽전새터마을점,"경기도 용인시 수지구 현암로 128 (죽전동,센타프라자 112,113호)","경기도 용인시 수지구 죽전동 1197-1 센타프라자 112,113호 ",16880,37.33146207,127.1235179,
용인시,포멜로(POMELO),"경기도 용인시 기흥구 죽전로15번길 12-8 (보정동,1층)",경기도 용인시 기흥구 보정동 1189-3 1층 ,16897,37.32149572,127.1105203,
용인시,포보(PhoBo),"경기도 용인시 처인구 포곡읍 포곡로108번길 16, 1층 104호",경기도 용인시 처인구 포곡읍 둔전리 150-1 104호,17027,37.26813255,127.2183936,
용인시,포스트피자,"경기도 용인시 기흥구 강남동로114번길 22, 그린타워 1층 103호 (상하동)",경기도 용인시 기흥구 상하동 633-3 그린타워 1층 103호 ,16981,37.27312202,127.1373213,
용인시,포스트피자,"경기도 용인시 처인구 금학로 471 (마평동,1층)",경기도 용인시 처인구 마평동 675-1번지 1층,17152,37.2362195,127.2153754,
용인시,포위크사주카페,"경기도 용인시 처인구 금학로349번길 26, 1층 (김량장동)",경기도 용인시 처인구 김량장동 204 1층 ,17044,37.23912249,127.2024356,
용인시,포유,"경기도 용인시 기흥구 동백4로 6, 아이브타운 1층 105호 (중동)",경기도 용인시 기흥구 중동 850-1 아이브타운 ,17006,37.27075009,127.1519164,
용인시,포장마차,"경기도 용인시 수지구 풍덕천로160번길 5-1 (풍덕천동,(2층))",경기도 용인시 수지구 풍덕천동 729-10번지 (2층) ,16833,37.32456358,127.0990198,
용인시,포장마차,"경기도 용인시 기흥구 신구로 18 (구갈동,1층)",경기도 용인시 기흥구 구갈동 412-20 1층 ,16970,37.27357493,127.1096732,
용인시,포차마레,"경기도 용인시 기흥구 서천로127번길 11-6, 더블스카이 1층 105~109호 (서천동)",경기도 용인시 기흥구 서천동 809 더블스카이 1층 105~109호 ,17108,37.23638494,127.0735743,
용인시,포차천국,"경기도 용인시 처인구 양지면 남곡로 4, 1층 (외1필지)","경기도 용인시 처인구 양지면 남곡리 133-7 1층, 외1필지 ",17161,37.23225364,127.2858064,
용인시,포차천국 보정역점,"경기도 용인시 기흥구 죽전로 20 (보정동,누리에뜰상가 115, 116호)","경기도 용인시 기흥구 보정동 1263 누리에뜰상가 115, 116호 ",16897,37.32005304,127.110381,
용인시,포차천국용인명지대점,"경기도 용인시 처인구 명지로60번길 8-3, 1층 112호 (역북동)",경기도 용인시 처인구 역북동 757 1층 112호 ,17056,37.23111477,127.1871807,
용인시,포카라인도요리전문점,"경기도 용인시 기흥구 강남동로 6 (구갈동, 그랜드프라자 204호)",경기도 용인시 기흥구 구갈동 594-1 그랜드프라자 204호 ,16978,37.27138869,127.1277536,
용인시,포커몬,"경기도 용인시 기흥구 강남로 6, 삼성타운 4층 402호 (구갈동)",경기도 용인시 기흥구 구갈동 595-1 삼성타운 4층 402호 ,16978,37.27068358,127.1271142,
용인시,포케올데이 용인보정점,"경기도 용인시 기흥구 죽전로15번길 7-16 (보정동, 1층)",경기도 용인시 기흥구 보정동 1187-13 1층 ,16897,37.32137434,127.1092455,
용인시,포크포크,"경기도 용인시 기흥구 동백중앙로 283 (중동,골드프라자 B동 103호)",경기도 용인시 기흥구 중동 829번지 골드프라자 B동 103호,17006,37.278014,127.1534888,
용인시,포크포크,"경기도 용인시 처인구 명지로60번길 8-10, 1층 102호 (역북동)",경기도 용인시 처인구 역북동 759-1번지 1층 102호,17056,37.2315533,127.1878219,
용인시,포트리스 베트남쌀국수,"경기도 용인시 수지구 풍덕천로129번길 16-6, 1층 일부호 (풍덕천동)",경기도 용인시 수지구 풍덕천동 708-2번지 수지로빌딩 ,16837,37.32456635,127.0955448,
용인시,포항물회,경기도 용인시 처인구 용문로 90 (역북동),경기도 용인시 처인구 역북동 482-6번지,17048,37.2366047,127.1955762,
용인시,폴아저씨 커피공장,"경기도 용인시 기흥구 공세로 150-29, B07호 (공세동)",경기도 용인시 기흥구 공세동 734-6 B07호,17084,37.23789066,127.1103082,
용인시,폴인샤브,"경기도 용인시 기흥구 흥덕2로87번길 18 (영덕동, 흥덕지구판매시설 D동302호)",경기도 용인시 기흥구 영덕동 985-1 흥덕지구판매시설 D동302호 ,16954,37.27591306,127.0715918,
용인시,폼프리츠,"경기도 용인시 기흥구 석현로 67, 106호 (영덕동)",경기도 용인시 기흥구 영덕동 1036번지 106호,16950,37.27195672,127.0814998,
용인시,폼프리츠단국대점,"경기도 용인시 수지구 죽전로144번길 8 (죽전동, 1층)",경기도 용인시 수지구 죽전동 1322-6번지 1층,16889,37.323063,127.1238839,
용인시,퐁당퐁당 키즈카페,"경기도 용인시 수지구 현암로 148, 6층 602호 (죽전동, 죽전스카이프라자)",경기도 용인시 수지구 죽전동 1191-5 죽전스카이프라자 ,16880,37.33151434,127.1257865,
용인시,표준바삭,경기도 용인시 처인구 남사면 천덕산로 478 ((1층)),경기도 용인시 처인구 남사면 원암리 194-23번지 (1층) ,17124,37.09126164,127.148417,
용인시,푸드&딜리버리,"경기도 용인시 처인구 포곡읍 포곡로132번길 22, 1층 일부",경기도 용인시 처인구 포곡읍 둔전리 194-21 둔전영양탕 ,17027,37.26913004,127.2209051,
용인시,푸드딜라이트 용인점,"경기도 용인시 기흥구 신갈로 12 (상갈동, 2동 1층일부)",경기도 용인시 기흥구 상갈동 102-6 2동 1층일부 ,17067,37.26763095,127.1058127,
용인시,푸드딜라이트 용인점,"경기도 용인시 기흥구 신갈로96번길 15-20, 1층 일부호 (신갈동)",경기도 용인시 기흥구 신갈동 42-15번지 ,16968,37.27585776,127.1076423,
용인시,푸드락,"경기도 용인시 처인구 모현읍 능원로132번길 15-2, 1층",경기도 용인시 처인구 모현읍 능원리 400 ,16886,37.32684603,127.1748874,
용인시,푸드랩108,"경기도 용인시 수지구 상현로 30-8, 상현마을쌍용2차스윗닷홈B단지아파트 상가동 1층 104호 (상현동)",경기도 용인시 수지구 상현동 828 상현마을쌍용2차스윗닷홈B단지아파트 ,,,,
용인시,푸드리,"경기도 용인시 처인구 포곡읍 포곡로132번길 22, 1층 일부",경기도 용인시 처인구 포곡읍 둔전리 194-21 둔전영양탕 ,17027,37.26913004,127.2209051,
용인시,푸드모바일,"경기도 용인시 수지구 수지로342번길 17, 에덴프라자 2층 201호 (풍덕천동)",경기도 용인시 수지구 풍덕천동 29-10 에덴프라자 ,16832,37.3268116,127.0963836,
용인시,푸드박스,"경기도 용인시 처인구 중부대로1331번길 7, 로얄빌딩 1층 (역북동)",경기도 용인시 처인구 역북동 437-4 로얄빌딩 1층 ,17047,37.23623132,127.1927627,
용인시,푸드월드,"경기도 용인시 기흥구 상갈로23번길 12-1, 1층 (상갈동)",경기도 용인시 기흥구 상갈동 100-18 ,17067,37.26871422,127.1062921,
용인시,푸드트레일러 슈팅고스트점,경기도 용인시 처인구 포곡읍 에버랜드로 199,경기도 용인시 처인구 포곡읍 전대리 524 ,17023,37.29406199,127.2021291,
용인시,푸드파파,"경기도 용인시 기흥구 중부대로 682, 하나로마트 가동 1층 일부호 (상하동)",경기도 용인시 기흥구 상하동 351 하나로마트 가동 1층 일부호 ,17070,37.26605054,127.1358439,
용인시,푸드플레이스,"경기도 용인시 수지구 대지로 75 (죽전동, 도담마을 휴먼빌상가 102호)",경기도 용인시 수지구 죽전동 1483번지 도담마을 휴먼빌상가 102호 ,16872,37.33045791,127.1173966,
용인시,푸라닭 용인동백점,경기도 용인시 기흥구 평촌2로1번길 13 (동백동),경기도 용인시 기흥구 동백동 627-1 ,17001,37.28089754,127.1542161,
용인시,푸라닭 용인동천점,"경기도 용인시 수지구 동천로99번길 3, 상록제일프라자 1층 103호 (동천동)",경기도 용인시 수지구 동천동 344-2 상록제일프라자 ,16823,37.33797659,127.0928242,
용인시,푸라닭 용인보라점,"경기도 용인시 기흥구 한보라2로 194, 산타프라자 지1층 103호 (공세동)",경기도 용인시 기흥구 공세동 672-1 산타프라자 지1층 103호 ,17083,37.24409409,127.1054054,
용인시,푸라닭 용인보정동점,"경기도 용인시 기흥구 죽전로 2, 현타워 1층 111호 (보정동)",경기도 용인시 기흥구 보정동 1261-2 현타워 111호,16897,37.32020166,127.1089807,
용인시,푸라닭 용인상현점,"경기도 용인시 수지구 상현로 126, 1층 107호 (상현동)",경기도 용인시 수지구 상현동 257-32번지 ,16930,37.30825614,127.0845549,
용인시,푸라닭 용인성복점,"경기도 용인시 수지구 성복2로 114, 신한은행성복점 1층 109호 (성복동)",경기도 용인시 수지구 성복동 129-1 신한은행성복점 ,16851,37.31589689,127.0735657,
용인시,푸라닭 용인양지점,"경기도 용인시 처인구 양지면 남곡로 29, 1층",경기도 용인시 처인구 양지면 남곡리 152-12 ,17161,37.23076264,127.2837814,
용인시,푸라닭 용인죽전1동점,"경기도 용인시 수지구 대지로 58, 선진포리스트 1층 113호 (죽전동)",경기도 용인시 수지구 죽전동 1254-3 선진포리스트 ,16873,37.32846913,127.1150106,
용인시,푸라닭 용인흥덕지구점,"경기도 용인시 기흥구 흥덕2로 85, 우연프라자 1층 101호 (영덕동)",경기도 용인시 기흥구 영덕동 986-8 우연프라자 1층 101호 ,16954,37.27512775,127.0737845,
용인시,푸라닭용인서천지구점,"경기도 용인시 기흥구 서천동로91번길 2, 1층 일부호 (농서동)",경기도 용인시 기흥구 농서동 436-5 1층 일부호,17111,37.23387332,127.0719876,
용인시,푸라닭용인유림점,"경기도 용인시 처인구 금어로 2, 인정레포츠센타 116,117호 (유방동)",경기도 용인시 처인구 유방동 1007-20 인정레포츠센타 ,17038,37.26466431,127.2155193,
용인시,푸라닭용인풍덕천1호점,"경기도 용인시 수지구 수지로342번길 17, 101호 (풍덕천동)",경기도 용인시 수지구 풍덕천동 29-10번지 101호,16832,37.3267281,127.0963259,
용인시,푸르네,"경기도 용인시 처인구 이동읍 화산로94번길 27-19, 1층",경기도 용인시 처인구 이동읍 화산리 443번지 1층,17135,37.1452529,127.2140738,
용인시,푸르미,"경기도 용인시 처인구 금어로 2, 인정레포츠센타 207호 (유방동)",경기도 용인시 처인구 유방동 1007-20번지 인정레포츠센타 ,17038,37.2646018,127.2154551,
용인시,푸른감람나무한식뷔페,경기도 용인시 처인구 포곡읍 포곡로 165 (외1필지),경기도 용인시 처인구 포곡읍 둔전리 208-14 외1필지 ,17027,37.27282876,127.2221773,
용인시,푸른꿈공동체 그린나래,"경기도 용인시 수지구 풍덕천로96번길 9-1, 1층 (풍덕천동)",경기도 용인시 수지구 풍덕천동 1091-6번지 1층 ,16841,37.3207023,127.0938026,
용인시,푸른달빛정원,경기도 용인시 처인구 양지면 한터로 716-1,"경기도 용인시 처인구 양지면 대대리 797-3 , 798-2 ",17155,37.26254599,127.2837019,
용인시,푸른바다식당,"경기도 용인시 기흥구 덕영대로2077번길 50, 1층 일부호 (영덕동)",경기도 용인시 기흥구 영덕동 20-3 ,17095,37.26687919,127.0940758,
용인시,푸른바다찜탕,"경기도 용인시 수지구 풍덕천로189번길 4-9, 101호 (풍덕천동)",경기도 용인시 수지구 풍덕천동 738-10 ,16832,37.32716202,127.1013708,
용인시,푸오코(FUOCO),"경기도 용인시 기흥구 서그내로15번길 33-2, 1층일부 (서천동)",경기도 용인시 기흥구 서천동 7-2 1층일부 ,17104,37.24670079,127.0771582,
용인시,푸주옥,경기도 용인시 기흥구 신갈로 27 (상갈동),경기도 용인시 기흥구 상갈동 165-3번지 ,17067,37.2689652,127.1052174,
용인시,푸주옥,경기도 용인시 처인구 중부대로1392번길 18-8 (김량장동),경기도 용인시 처인구 김량장동 359-2번지 ,17061,37.2311322,127.1975681,
용인시,푸짐한밥상,"경기도 용인시 처인구 이동읍 백자로 543, C동 1층",경기도 용인시 처인구 이동읍 천리 793-5번지 신영실크 ,17128,37.19555845,127.2028095,
용인시,푸짐한밥상(좌전점),"경기도 용인시 처인구 원삼면 죽양대로 1986, 대관령황태회관 1층",경기도 용인시 처인구 원삼면 좌항리 1-10 대관령황태회관 1층 일부 ,17163,37.21341181,127.3225114,
용인시,푸짐한손칼국수,경기도 용인시 처인구 금령로22번길 2 (김량장동),경기도 용인시 처인구 김량장동 328-3 ,17049,37.23454221,127.1984177,
용인시,푸짐한자매밥집,경기도 용인시 처인구 백암면 청강가창로 5,경기도 용인시 처인구 백암면 근곡리 99-9번지,17172,37.1780855,127.3698092,
용인시,풀빛,경기도 용인시 수지구 풍덕천로148번길 5-3 (풍덕천동),경기도 용인시 수지구 풍덕천동 716-10번지,16835,37.3240147,127.0980826,
용인시,풀하우스,"경기도 용인시 수지구 풍덕천로139번길 3, 수지파크빌딩 5층 2호 (풍덕천동)",경기도 용인시 수지구 풍덕천동 713-3 수지파크빌딩 ,16837,37.32401743,127.0964211,
용인시,풍경 7080,경기도 용인시 처인구 이동읍 백옥대로 853 (B동 2층),경기도 용인시 처인구 이동읍 천리 506-7번지 B동 2층 ,17128,37.2123112,127.2082776,
용인시,풍경식당,"경기도 용인시 처인구 금령로99번길 12-5, 1층 (김량장동, 외1필지)","경기도 용인시 처인구 김량장동 133-13번지 1층, 외1필지",17052,37.236828,127.2075111,
용인시,풍경포차,경기도 용인시 처인구 진덕로 28 (고림동),경기도 용인시 처인구 고림동 795-2 ,17151,37.2383203,127.2171742,
용인시,풍경한우,"경기도 용인시 수지구 성복2로 376 (성복동, 1층)",경기도 용인시 수지구 성복동 627-2 1층 ,16804,37.32037328,127.0483266,
용인시,풍년마을솥뚜껑삼겹살,경기도 용인시 기흥구 신갈로58번길 13-8 (신갈동),경기도 용인시 기흥구 신갈동 53 ,16969,37.2728458,127.1072519,
용인시,풍년식당,경기도 용인시 처인구 포곡읍 전성로 6,경기도 용인시 처인구 포곡읍 전대리 362-16 ,17023,37.28478682,127.2168989,
용인시,풍덕 해장국감자탕,"경기도 용인시 수지구 문인로 59, 1층 4호 (풍덕천동, 동아.삼익.풍림아파트)",경기도 용인시 수지구 풍덕천동 664 동아.삼익.풍림아파트 ,16830,37.33208188,127.0955539,
용인시,풍덕포차,"경기도 용인시 수지구 풍덕천로139번길 6-7 (풍덕천동, 1층)",경기도 용인시 수지구 풍덕천동 710-7번지 1층 ,16837,37.32461929,127.0969665,
용인시,풍뎅이3,경기도 용인시 처인구 경안천로 260 (고림동),경기도 용인시 처인구 고림동 966 ,17038,37.25443524,127.2200685,
용인시,풍림양꼬치,"경기도 용인시 기흥구 신구로 24 (구갈동, 1층)",경기도 용인시 기흥구 구갈동 411-16 1층 ,16970,37.27421476,127.1096247,
용인시,풍미식당,경기도 용인시 기흥구 중부대로 390 (신갈동),경기도 용인시 기흥구 신갈동 67-1 ,17064,37.27208046,127.1102336,
용인시,풍미정식당,경기도 용인시 처인구 모현읍 능원로 72,경기도 용인시 처인구 모현읍 능원리 327번지 ,16886,37.33341842,127.1720821,
용인시,풍성식당,경기도 용인시 처인구 백암면 백암로 97 (2층),경기도 용인시 처인구 백암면 박곡리 689-3 2층 ,17180,37.15746341,127.3822871,
용인시,풍속마을,경기도 용인시 수지구 풍덕천로160번길 5-2 (풍덕천동),경기도 용인시 수지구 풍덕천동 122-3번지 ,16833,37.32437423,127.0991888,
용인시,풍원장,"경기도 용인시 수지구 성복2로 38, 롯데몰성복점 4층 일부호 (성복동)",경기도 용인시 수지구 성복동 23 롯데몰성복점 ,16847,37.3127533,127.0817766,
용인시,풍원추어탕,"경기도 용인시 수지구 현암로 99 (죽전동, 재성프라자 105호)",경기도 용인시 수지구 죽전동 1175-9번지 재성프라자 105호 ,16875,37.3318699,127.1199939,
용인시,풍천민물장어,"경기도 용인시 수지구 포은대로 482-3 (풍덕천동,풍덕천동김유성씨빌딩)",경기도 용인시 수지구 풍덕천동 977번지 풍덕천동김유성씨빌딩,16834,37.3236776,127.1025725,
용인시,풍천장어마을,"경기도 용인시 처인구 성산로 297, 1층 (유방동)",경기도 용인시 처인구 유방동 751 ,17016,37.26198944,127.1912484,
용인시,풍천장어직판장,"경기도 용인시 기흥구 어정로 120 (상하동, 2동 1층 일부)",경기도 용인시 기흥구 상하동 456-1 2동 1층 일부 ,16994,37.27503238,127.1430535,
용인시,퓨전돌판집,"경기도 용인시 처인구 이동읍 이원로 12, 1층",경기도 용인시 처인구 이동읍 천리 130-7번지,17128,37.1897756,127.2076769,
용인시,퓨전마을,"경기도 용인시 처인구 중부대로1331번길 7, 1층 (역북동)",경기도 용인시 처인구 역북동 437-4번지 1층,17047,37.2361589,127.1926564,
용인시,퓨전샾,"경기도 용인시 기흥구 동백중앙로 358-12, 105호 (동백동,유타운상가)",경기도 용인시 기흥구 동백동 598-4번지 유타운상가 105호,17003,37.2819067,127.1601833,
용인시,퓨전짜이루,"경기도 용인시 기흥구 새천년로26번길 10 (신갈동, 반석프라자 104호)",경기도 용인시 기흥구 신갈동 718 반석프라자 104호 ,16959,37.28832921,127.1119435,
용인시,퓨전포차,"경기도 용인시 처인구 원삼면 좌전로 75, 1층 일부",경기도 용인시 처인구 원삼면 좌항리 106-44번지 동화부동산 ,17166,37.20299935,127.3217244,
용인시,퓨전포차,경기도 용인시 처인구 포곡읍 포곡로117번길 10,경기도 용인시 처인구 포곡읍 둔전리 161-1번지,17027,37.2705715,127.2177042,
용인시,퓨전포차해변마을,"경기도 용인시 수지구 풍덕천로 191, 108호 (풍덕천동, 주차빌딩)",경기도 용인시 수지구 풍덕천동 742 주차빌딩 108호,16832,37.32683802,127.1015192,
용인시,프라이드치킨.호프,"경기도 용인시 기흥구 공세로 72 (고매동,외1필지 1층)",경기도 용인시 기흥구 고매동 385-2 외1필지 1층 ,17086,37.23099931,127.1089007,
용인시,프래디컴퍼니(FREDDY COMPANY),"경기도 용인시 처인구 명지로60번길 8-3, 1층 119호 (역북동)",경기도 용인시 처인구 역북동 757번지 1층 119호,17056,37.2310227,127.1871557,
용인시,프랭크버거 용인구성점,"경기도 용인시 기흥구 구성로 103, 110호 (언남동, 멀티프라자)",경기도 용인시 기흥구 언남동 336-7 멀티프라자 110호,16918,37.2939104,127.1207716,
용인시,프랭크버거 용인동백점,"경기도 용인시 기흥구 동백중앙로 193, 동창프라자 104호 (중동)",경기도 용인시 기흥구 중동 849-1 동창프라자 104호,17006,37.27103161,127.1526257,
용인시,프랭크버거 용인역북점,"경기도 용인시 처인구 명지로60번길 8-14, 1층 108호 (역북동)",경기도 용인시 처인구 역북동 753-2 ,17056,37.23221673,127.188033,
용인시,프랭크버거 용인죽전점,"경기도 용인시 기흥구 죽전로 10, 장은메디칼프라자 1층 105호 (보정동)",경기도 용인시 기흥구 보정동 1261-4 장은메디칼프라자 ,16897,37.32024051,127.109827,
용인시,프랭크서울,"경기도 용인시 수지구 풍덕천로147번길 10-4 (풍덕천동, 1층 일부)",경기도 용인시 수지구 풍덕천동 715-4번지,16837,37.3249794,127.0972489,
용인시,프레드 피자,"경기도 용인시 기흥구 흥덕1로 52, 1층 101호 (영덕동)",경기도 용인시 기흥구 영덕동 1007-6 1층 101호 ,16954,37.27323607,127.0691481,
용인시,프레드피자 영통점,"경기도 용인시 기흥구 서천로128번길 12, 상가동 1층 103호 (서천동, 서천마을 휴먼시아)",경기도 용인시 기흥구 서천동 743 서천마을 휴먼시아 상가동 103호,17107,37.23867487,127.0711826,
용인시,프렌즈카페,"경기도 용인시 수지구 수지로 82, 2층 일부호 (상현동)",경기도 용인시 수지구 상현동 106-6 ,16858,37.31014944,127.0770288,
용인시,프로뱅크 오토허브점(허브카페),"경기도 용인시 기흥구 중부대로 242, NS오토허브 A동 3층 3F03,3F04호 (영덕동)","경기도 용인시 기흥구 영덕동 1266 NS오토허브 A동 3층 3F03,3F04호 ",17095,37.26942696,127.0931485,
용인시,프로포즈호프,경기도 용인시 기흥구 신갈로84번길 31 (신갈동),경기도 용인시 기흥구 신갈동 49-21 ,16969,37.27415938,127.1092302,
용인시,프롬파스타,"경기도 용인시 수지구 신봉1로 114, 대흥빌딩 지하1층 일부호 (신봉동)",경기도 용인시 수지구 신봉동 126-1 대흥빌딩 ,16814,37.32518054,127.0733891,
용인시,프리마베라,"경기도 용인시 처인구 금령로 64, 아이렉스타워 1층 112호 (김량장동)",경기도 용인시 처인구 김량장동 296-53번지 ,17051,37.234519,127.2035945,
용인시,프리미엄뿅의전설,"경기도 용인시 기흥구 이현로29번길 46-2 (보정동, 지상1,2층)","경기도 용인시 기흥구 보정동 883-3 지상1,2층 ",16931,37.30453773,127.0988723,
용인시,플라빈(Flabean),"경기도 용인시 수지구 포은대로512번길 10 (죽전동,죽전수산유통센터 103호)",경기도 용인시 수지구 죽전동 1291번지 죽전수산유통센터 103호,16896,37.3242608,127.1054052,
용인시,플라워&W,경기도 용인시 수지구 풍덕천로160번길 5-2 (풍덕천동),경기도 용인시 수지구 풍덕천동 122-3 ,16833,37.32447774,127.0992517,
용인시,플라자C.C그릴,경기도 용인시 처인구 남사읍 봉무로153번길 79,경기도 용인시 처인구 남사읍 통삼리 531-2 ,17119,37.13300951,127.1410084,
용인시,플라츠로스팅컴퍼니,"경기도 용인시 수지구 광교호수로378번길 24 (상현동, 1층일부)",경기도 용인시 수지구 상현동 1158-11번지 1층일부,16940,37.2965644,127.0803862,
용인시,플레이스 690,"경기도 용인시 수지구 이종무로225번길 7, 2층 (고기동)",경기도 용인시 수지구 고기동 690-8 ,16800,37.36071644,127.0336757,
용인시,플레이어스(PLAYUS),"경기도 용인시 처인구 명지로40번길 15-17, 골든프라자2 306호 (역북동)",경기도 용인시 처인구 역북동 755-1번지 ,17056,37.2309695,127.1866035,
용인시,플로럴시즈닝(Floral seasoning),"경기도 용인시 처인구 모현읍 대지로485번길 3-2, 지면과 맞닿은 지1층 일부",경기도 용인시 처인구 모현읍 오산리 155-2 ,16884,37.33215605,127.1591739,
용인시,플젠,"경기도 용인시 수지구 풍덕천로139번길 10-8 (풍덕천동,1층)",경기도 용인시 수지구 풍덕천동 710-3 1층 ,16837,37.32483929,127.0968908,
용인시,피그돼지,경기도 용인시 처인구 모현읍 백옥대로2384번길 1,경기도 용인시 처인구 모현읍 왕산리 794-7번지 ,17035,37.3364002,127.2499838,
용인시,피노쇼콜라,"경기도 용인시 수지구 동천로153번길 6, 상가동 4블록 1호 (동천동, 한빛마을 래미안 이스트팰리스 4단지)",경기도 용인시 수지구 동천동 923번지 한빛마을 래미안 이스트팰리스 4단지 4블록 1호,16822,37.3359266,127.085403,
용인시,피노키오,"경기도 용인시 기흥구 한보라1로10번길 15, 1층 105호 (보라동)",경기도 용인시 기흥구 보라동 575-3 105호,17080,37.25336066,127.1081762,
용인시,피쉬테이블,"경기도 용인시 기흥구 한보라1로 56, 메디프라자 1층 107호 (보라동)",경기도 용인시 기흥구 보라동 612-6 메디프라자 1층 107호 ,17080,37.25061028,127.1078409,
