,운영기관,충전소,충전기ID,충전기타입,지역,시군구,주소,이용가능시간,이용자 제한
2183,파워큐브,버들치마을성복자이2차,11,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 성복2로 251(버들치마을 성복자이2차),24시간,거주자외 출입제한
2184,파워큐브,버들치마을성복자이2차,12,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 성복2로 251(버들치마을 성복자이2차),24시간,거주자외 출입제한
2185,파워큐브,버들치마을힐스테이트2차아파트,1,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 성복1로164번길 13(힐스테이트 2차아파트),24시간,거주자 외 출입제한
2186,파워큐브,버들치마을힐스테이트2차아파트,2,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 성복1로164번길 13(힐스테이트 2차아파트),24시간,거주자 외 출입제한
2187,파워큐브,버들치마을힐스테이트2차아파트,3,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 성복1로164번길 13(힐스테이트 2차아파트),24시간,거주자 외 출입제한
2188,파워큐브,버들치마을힐스테이트2차아파트,4,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 성복1로164번길 13(힐스테이트 2차아파트),24시간,거주자 외 출입제한
2189,파워큐브,버들치마을힐스테이트2차아파트,5,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 성복1로164번길 13(힐스테이트 2차아파트),24시간,거주자 외 출입제한
2190,파워큐브,버들치마을힐스테이트2차아파트,6,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 성복1로164번길 13(힐스테이트 2차아파트),24시간,거주자 외 출입제한
2191,파워큐브,버들치마을힐스테이트2차아파트,7,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 성복1로164번길 13(힐스테이트 2차아파트),24시간,거주자 외 출입제한
2192,파워큐브,버들치마을힐스테이트2차아파트,8,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 성복1로164번길 13(힐스테이트 2차아파트),24시간,거주자 외 출입제한
2193,파워큐브,버들치마을힐스테이트2차아파트,9,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 성복1로164번길 13(힐스테이트 2차아파트),24시간,거주자 외 출입제한
2194,파워큐브,버들치마을힐스테이트2차아파트,10,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 성복1로164번길 13(힐스테이트 2차아파트),24시간,거주자 외 출입제한
2195,파워큐브,버들치마을힐스테이트2차아파트,11,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 성복1로164번길 13(힐스테이트 2차아파트),24시간,거주자 외 출입제한
2196,파워큐브,버들치마을힐스테이트2차아파트,12,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 성복1로164번길 13(힐스테이트 2차아파트),24시간,거주자 외 출입제한
2197,파워큐브,버들치마을힐스테이트2차아파트,13,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 성복1로164번길 13(힐스테이트 2차아파트),24시간,거주자 외 출입제한
2198,파워큐브,버들치마을힐스테이트2차아파트,14,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 성복1로164번길 13(힐스테이트 2차아파트),24시간,거주자 외 출입제한
2199,파워큐브,버들치마을힐스테이트2차아파트,15,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 성복1로164번길 13(힐스테이트 2차아파트),24시간,거주자 외 출입제한
2200,파워큐브,버들치마을힐스테이트2차아파트,16,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 성복1로164번길 13(힐스테이트 2차아파트),24시간,거주자 외 출입제한
2201,파워큐브,버들치마을힐스테이트2차아파트,17,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 성복1로164번길 13(힐스테이트 2차아파트),24시간,거주자 외 출입제한
2202,파워큐브,버들치마을힐스테이트2차아파트,18,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 성복1로164번길 13(힐스테이트 2차아파트),24시간,거주자 외 출입제한
2203,파워큐브,버들치마을힐스테이트2차아파트,19,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 성복1로164번길 13(힐스테이트 2차아파트),24시간,거주자 외 출입제한
2204,파워큐브,버들치마을힐스테이트2차아파트,20,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 성복1로164번길 13(힐스테이트 2차아파트),24시간,거주자 외 출입제한
2205,파워큐브,버들치마을힐스테이트2차아파트,21,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 성복1로164번길 13(힐스테이트 2차아파트),24시간,거주자 외 출입제한
2206,파워큐브,상하동진흥더루벤스2단지아파트 입주자대표회의,1,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 중부대로746번길 21(지석마을 진흥더루벤스),24시간,거주자 외 출입제한
2207,파워큐브,상하동진흥더루벤스2단지아파트 입주자대표회의,2,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 중부대로746번길 21(지석마을 진흥더루벤스),24시간,거주자 외 출입제한
2208,파워큐브,상하동진흥더루벤스2단지아파트 입주자대표회의,3,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 중부대로746번길 21(지석마을 진흥더루벤스),24시간,거주자 외 출입제한
2209,파워큐브,상하동진흥더루벤스2단지아파트 입주자대표회의,4,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 중부대로746번길 21(지석마을 진흥더루벤스),24시간,거주자 외 출입제한
2210,파워큐브,상하동진흥더루벤스2단지아파트 입주자대표회의,5,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 중부대로746번길 21(지석마을 진흥더루벤스),24시간,거주자 외 출입제한
2211,파워큐브,상현마을쌍용2차아파트,1,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 상현로 30-6,24시간,거주자외 출입제한
2212,파워큐브,상현마을쌍용2차아파트,2,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 상현로 30-6,24시간,거주자외 출입제한
2213,파워큐브,상현마을쌍용2차아파트,3,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 상현로 30-6,24시간,거주자외 출입제한
2214,파워큐브,상현마을쌍용2차아파트,4,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 상현로 30-6,24시간,거주자외 출입제한
2215,파워큐브,상현마을쌍용2차아파트,5,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 상현로 30-6,24시간,거주자외 출입제한
2216,파워큐브,상현마을쌍용2차아파트,6,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 상현로 30-6,24시간,거주자외 출입제한
2217,파워큐브,상현마을쌍용아파트A단지입주자대표회의-1,1,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 상현로 27,24시간,거주자외 출입제한
2218,파워큐브,상현마을쌍용아파트A단지입주자대표회의-1,2,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 상현로 27,24시간,거주자외 출입제한
2219,파워큐브,상현마을쌍용아파트A단지입주자대표회의-1,3,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 상현로 27,24시간,거주자외 출입제한
2220,파워큐브,상현마을쌍용아파트A단지입주자대표회의-2,1,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 상현로 27,24시간,거주자외 출입제한
2221,파워큐브,상현마을쌍용아파트A단지입주자대표회의-2,2,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 상현로 27,24시간,거주자외 출입제한
2222,파워큐브,상현마을쌍용아파트A단지입주자대표회의-2,3,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 상현로 27,24시간,거주자외 출입제한
2223,파워큐브,상현마을쌍용아파트A단지입주자대표회의-3,1,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 상현로 27,24시간,거주자외 출입제한
2224,파워큐브,상현마을쌍용아파트A단지입주자대표회의-3,2,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 상현로 27,24시간,거주자외 출입제한
2225,파워큐브,상현마을쌍용아파트A단지입주자대표회의-4,1,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 상현로 27,24시간,거주자외 출입제한
2226,파워큐브,상현마을쌍용아파트A단지입주자대표회의-4,2,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 상현로 27,24시간,거주자외 출입제한
2227,파워큐브,새터마을모아미래도입주자대표회의-1,1,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 대지로 127,24시간,거주자외 출입제한
2228,파워큐브,새터마을모아미래도입주자대표회의-1,2,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 대지로 127,24시간,거주자외 출입제한
2229,파워큐브,새터마을모아미래도입주자대표회의-1,3,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 대지로 127,24시간,거주자외 출입제한
2230,파워큐브,새터마을모아미래도입주자대표회의-2,1,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 대지로 127,24시간,거주자외 출입제한
2231,파워큐브,새터마을모아미래도입주자대표회의-2,2,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 대지로 127,24시간,거주자외 출입제한
2232,파워큐브,샬레파인비스타아파트 입주자대표회의,1,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 진산로 140(1401 죽전역샬레파인비스타),24시간,거주자외 출입제한
2233,파워큐브,샬레파인비스타아파트 입주자대표회의,2,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 진산로 140(1401 죽전역샬레파인비스타),24시간,거주자외 출입제한
2234,파워큐브,샬레파인비스타아파트 입주자대표회의,3,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 진산로 140(1401 죽전역샬레파인비스타),24시간,거주자외 출입제한
2235,파워큐브,서천아이파크 입주자대표회의,1,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 서그내로16번길 14(서그내마을 서천아이파크),24시간,거주자외 출입제한
2236,파워큐브,서천아이파크 입주자대표회의,2,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 서그내로16번길 14(서그내마을 서천아이파크),24시간,거주자외 출입제한
2237,파워큐브,서천아이파크 입주자대표회의,3,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 서그내로16번길 14(서그내마을 서천아이파크),24시간,거주자외 출입제한
2238,파워큐브,서천아이파크 입주자대표회의,4,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 서그내로16번길 14(서그내마을 서천아이파크),24시간,거주자외 출입제한
2239,파워큐브,성복역KCC스위첸입주자대표회의,1,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 성복1로 62(167 KCC스위첸),24시간,거주자외 출입제한
2240,파워큐브,성복역KCC스위첸입주자대표회의,2,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 성복1로 62(167 KCC스위첸),24시간,거주자외 출입제한
2241,파워큐브,성복역KCC스위첸입주자대표회의,3,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 성복1로 62(167 KCC스위첸),24시간,거주자외 출입제한
2242,파워큐브,성복역KCC스위첸입주자대표회의,4,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 성복1로 62(167 KCC스위첸),24시간,거주자외 출입제한
2243,파워큐브,성복역롯데캐슬골드타운입주자대표회의,1,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 성복2로 10(789 성복역롯데캐슬골드타운),24시간,거주자외 출입제한
2244,파워큐브,성복역롯데캐슬골드타운입주자대표회의,2,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 성복2로 10(789 성복역롯데캐슬골드타운),24시간,거주자외 출입제한
2245,파워큐브,성복역롯데캐슬골드타운입주자대표회의,3,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 성복2로 10(789 성복역롯데캐슬골드타운),24시간,거주자외 출입제한
2246,파워큐브,성복역롯데캐슬골드타운입주자대표회의,4,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 성복2로 10(789 성복역롯데캐슬골드타운),24시간,거주자외 출입제한
2247,파워큐브,성복역롯데캐슬골드타운입주자대표회의,5,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 성복2로 10(789 성복역롯데캐슬골드타운),24시간,거주자외 출입제한
2248,파워큐브,성복역서희스타힐스 입주자대표회의,1,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 성복1로 80(성복역 서희스타힐스),24시간,거주자외 출입제한
2249,파워큐브,성복역서희스타힐스 입주자대표회의,2,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 성복1로 80(성복역 서희스타힐스),24시간,거주자외 출입제한
2250,파워큐브,성복역서희스타힐스입주자대표회의-2,1,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 성복1로 80,24시간,거주자외 출입제한
2251,파워큐브,성복역서희스타힐스입주자대표회의-2,2,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 성복1로 80,24시간,거주자외 출입제한
2252,파워큐브,성복자이1차아파트입주자대표회의-1,1,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 성복1로164번길 20,24시간,거주자외 출입제한
2253,파워큐브,성복자이1차아파트입주자대표회의-1,2,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 성복1로164번길 20,24시간,거주자외 출입제한
2254,파워큐브,성복자이1차아파트입주자대표회의-2,1,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 성복1로164번길 20,24시간,거주자외 출입제한
2255,파워큐브,성복자이1차아파트입주자대표회의-2,2,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 성복1로164번길 20,24시간,거주자외 출입제한
2256,파워큐브,성복자이1차아파트입주자대표회의-3,1,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 성복1로164번길 20,24시간,거주자외 출입제한
2257,파워큐브,성복자이1차아파트입주자대표회의-3,2,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 성복1로164번길 20,24시간,거주자외 출입제한
2258,파워큐브,성복자이1차아파트입주자대표회의-4,1,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 성복1로164번길 20,24시간,거주자외 출입제한
2259,파워큐브,성복자이1차아파트입주자대표회의-5,1,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 성복1로164번길 20,24시간,거주자외 출입제한
2260,파워큐브,성복자이1차아파트입주자대표회의-6,1,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 성복1로164번길 20,24시간,거주자외 출입제한
2261,파워큐브,성북역서희스타힐스입주자대표회의-1,1,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 성복1로 80,24시간,거주자외 출입제한
2262,파워큐브,성북역서희스타힐스입주자대표회의-1,2,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 성복1로 80,24시간,거주자외 출입제한
2263,파워큐브,성산마을서해그랑블-3104동,1,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백4로 263104동 지하 30,24시간,거주자외 출입제한
2264,파워큐브,성산마을서해그랑블-3104동,2,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백4로 263104동 지하 30,24시간,거주자외 출입제한
2265,파워큐브,성산마을서해그랑블-3104동,3,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백4로 263104동 지하 30,24시간,거주자외 출입제한
2266,파워큐브,성산마을서해그랑블-3109동,1,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백4로 263109동 지하 63,24시간,거주자외 출입제한
2267,파워큐브,성산마을서해그랑블-3109동,2,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백4로 263109동 지하 63,24시간,거주자외 출입제한
2268,파워큐브,성산마을서해그랑블입주자대표회의,1,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백4로 26(860 성산마을서해그랑블),24시간,거주자외 출입제한
2269,파워큐브,성산마을서해그랑블입주자대표회의,2,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백4로 26(860 성산마을서해그랑블),24시간,거주자외 출입제한
2270,파워큐브,성산마을서해그랑블입주자대표회의,3,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백4로 26(860 성산마을서해그랑블),24시간,거주자외 출입제한
2271,파워큐브,성산마을서해그랑블입주자대표회의,4,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백4로 26(860 성산마을서해그랑블),24시간,거주자외 출입제한
2272,파워큐브,성산마을서해그랑블입주자대표회의,5,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백4로 26(860 성산마을서해그랑블),24시간,거주자외 출입제한
2273,파워큐브,성현마을우미이노스빌2차입주자대표회의,1,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 죽전로 143(성현마을 우미이노스빌),24시간,거주자외 출입제한
2274,파워큐브,성현마을우미이노스빌2차입주자대표회의,2,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 죽전로 143(성현마을 우미이노스빌),24시간,거주자외 출입제한
2275,파워큐브,성현마을우미이노스빌2차입주자대표회의,3,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 죽전로 143(성현마을 우미이노스빌),24시간,거주자외 출입제한
2276,파워큐브,성현마을우미이노스빌2차입주자대표회의,4,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 죽전로 143(성현마을 우미이노스빌),24시간,거주자외 출입제한
2277,파워큐브,성현마을우미이노스빌2차입주자대표회의,5,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 죽전로 143(성현마을 우미이노스빌),24시간,거주자외 출입제한
2278,파워큐브,성현마을우미이노스빌2차입주자대표회의,6,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 죽전로 143(성현마을 우미이노스빌),24시간,거주자외 출입제한
2279,파워큐브,성현마을우미이노스빌2차입주자대표회의,7,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 죽전로 143(성현마을 우미이노스빌),24시간,거주자외 출입제한
2280,파워큐브,성현마을우미이노스빌2차입주자대표회의,8,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 죽전로 143(성현마을 우미이노스빌),24시간,거주자외 출입제한
2281,파워큐브,성현마을우미이노스빌2차입주자대표회의,9,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 죽전로 143(성현마을 우미이노스빌),24시간,거주자외 출입제한
2282,파워큐브,성현마을우미이노스빌2차입주자대표회의,10,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 죽전로 143(성현마을 우미이노스빌),24시간,거주자외 출입제한
2283,파워큐브,성현마을우미이노스빌2차입주자대표회의,11,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 죽전로 143(성현마을 우미이노스빌),24시간,거주자외 출입제한
2284,파워큐브,수원동마을쌍용아파트,1,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 중부대로788번길 20,24시간,거주자외 출입제한
2285,파워큐브,수원동마을쌍용아파트,2,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 중부대로788번길 20,24시간,거주자외 출입제한
2286,파워큐브,수원동마을쌍용아파트,3,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 중부대로788번길 20,24시간,거주자외 출입제한
2287,파워큐브,수원동마을쌍용아파트,4,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 중부대로788번길 20,24시간,거주자외 출입제한
2288,파워큐브,수원동마을쌍용아파트,5,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 중부대로788번길 20,24시간,거주자외 출입제한
2289,파워큐브,수원동마을쌍용아파트,6,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 중부대로788번길 20,24시간,거주자외 출입제한
2290,파워큐브,수원동마을쌍용아파트,7,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 중부대로788번길 20,24시간,거주자외 출입제한
2291,파워큐브,수원동마을쌍용아파트,8,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 중부대로788번길 20,24시간,거주자외 출입제한
2292,파워큐브,수원동마을쌍용아파트,9,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 중부대로788번길 20,24시간,거주자외 출입제한
2293,파워큐브,수원동마을쌍용아파트,10,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 중부대로788번길 20,24시간,거주자외 출입제한
2294,파워큐브,수지벽산1단지아파트,1,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 용구대로2771번길 68,24시간,거주자외 출입제한
2295,파워큐브,수지벽산1단지아파트,2,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 용구대로2771번길 68,24시간,거주자외 출입제한
2296,파워큐브,수지벽산1단지아파트,3,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 용구대로2771번길 68,24시간,거주자외 출입제한
2297,파워큐브,수지벽산1단지아파트,4,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 용구대로2771번길 68,24시간,거주자외 출입제한
2298,파워큐브,수지벽산1단지아파트,5,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 용구대로2771번길 68,24시간,거주자외 출입제한
2299,파워큐브,신갈현대아파트입주자대표회의,1,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 용구대로 2242,24시간,거주자외 출입제한
2300,파워큐브,신갈현대아파트입주자대표회의,2,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 용구대로 2242,24시간,거주자외 출입제한
2301,파워큐브,신갈현대아파트입주자대표회의,3,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 용구대로 2242,24시간,거주자외 출입제한
2302,파워큐브,신동백롯데캐슬에코1단지,1,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백죽전대로527번길 80,24시간,거주자외 출입제한
2304,파워큐브,신동백롯데캐슬에코1단지,2,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백죽전대로527번길 80,24시간,거주자외 출입제한
2306,파워큐브,신동백롯데캐슬에코1단지,3,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백죽전대로527번길 80,24시간,거주자외 출입제한
2308,파워큐브,신동백롯데캐슬에코1단지,4,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백죽전대로527번길 80,24시간,거주자외 출입제한
2310,파워큐브,신동백롯데캐슬에코1단지,5,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백죽전대로527번길 80,24시간,거주자외 출입제한
2312,파워큐브,신동백롯데캐슬에코1단지,6,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백죽전대로527번길 80,24시간,거주자외 출입제한
2314,파워큐브,신동백롯데캐슬에코1단지,7,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백죽전대로527번길 80,24시간,거주자외 출입제한
2316,파워큐브,신동백롯데캐슬에코1단지,8,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백죽전대로527번길 80,24시간,거주자외 출입제한
2318,파워큐브,신동백롯데캐슬에코1단지,9,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백죽전대로527번길 80,24시간,거주자외 출입제한
2320,파워큐브,신동백롯데캐슬에코1단지,10,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백죽전대로527번길 80,24시간,거주자외 출입제한
2322,파워큐브,신동백롯데캐슬에코1단지,11,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백죽전대로527번길 80(1096 신동백롯데캐슬에코1단지),24시간,거주자 외 출입제한
2324,파워큐브,신동백롯데캐슬에코1단지,12,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백죽전대로527번길 80(1096 신동백롯데캐슬에코1단지),24시간,거주자 외 출입제한
2326,파워큐브,신동백롯데캐슬에코1단지,13,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백죽전대로527번길 80(1096 신동백롯데캐슬에코1단지),24시간,거주자 외 출입제한
2328,파워큐브,신동백롯데캐슬에코1단지,14,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백죽전대로527번길 80(1096 신동백롯데캐슬에코1단지),24시간,거주자 외 출입제한
2330,파워큐브,신동백롯데캐슬에코1단지,15,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백죽전대로527번길 80(1096 신동백롯데캐슬에코1단지),24시간,거주자 외 출입제한
2332,파워큐브,신동백롯데캐슬에코1단지,16,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백죽전대로527번길 80(1096 신동백롯데캐슬에코1단지),24시간,거주자 외 출입제한
2334,파워큐브,신동백롯데캐슬에코1단지,17,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백죽전대로527번길 80(1096 신동백롯데캐슬에코1단지),24시간,거주자 외 출입제한
2336,파워큐브,신동백롯데캐슬에코1단지,18,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백죽전대로527번길 80(1096 신동백롯데캐슬에코1단지),24시간,거주자 외 출입제한
2338,파워큐브,신동백롯데캐슬에코1단지,19,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백죽전대로527번길 80(1096 신동백롯데캐슬에코1단지),24시간,거주자 외 출입제한
2340,파워큐브,신동백롯데캐슬에코1단지,20,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백죽전대로527번길 80(1096 신동백롯데캐슬에코1단지),24시간,거주자 외 출입제한
2342,파워큐브,신동백롯데캐슬에코1단지,21,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백죽전대로527번길 80(1096 신동백롯데캐슬에코1단지),24시간,거주자 외 출입제한
2344,파워큐브,신동백롯데캐슬에코1단지,22,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백죽전대로527번길 80(1096 신동백롯데캐슬에코1단지),24시간,거주자 외 출입제한
2346,파워큐브,신동백롯데캐슬에코1단지,23,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백죽전대로527번길 80(1096 신동백롯데캐슬에코1단지),24시간,거주자 외 출입제한
2348,파워큐브,신동백롯데캐슬에코1단지,24,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백죽전대로527번길 80(1096 신동백롯데캐슬에코1단지),24시간,거주자 외 출입제한
2350,파워큐브,신동백롯데캐슬에코1단지,25,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백죽전대로527번길 80(1096 신동백롯데캐슬에코1단지),24시간,거주자 외 출입제한
2352,파워큐브,신동백롯데캐슬에코1단지,26,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백죽전대로527번길 80(1096 신동백롯데캐슬에코1단지),24시간,거주자 외 출입제한
2354,파워큐브,신동백롯데캐슬에코1단지,27,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백죽전대로527번길 80(1096 신동백롯데캐슬에코1단지),24시간,거주자 외 출입제한
2356,파워큐브,신동백롯데캐슬에코1단지,28,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백죽전대로527번길 80(1096 신동백롯데캐슬에코1단지),24시간,거주자 외 출입제한
2358,파워큐브,신동백롯데캐슬에코1단지,29,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백죽전대로527번길 80(1096 신동백롯데캐슬에코1단지),24시간,거주자 외 출입제한
2360,파워큐브,신동백롯데캐슬에코1단지,30,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백죽전대로527번길 80(1096 신동백롯데캐슬에코1단지),24시간,거주자 외 출입제한
2362,파워큐브,신동백롯데캐슬에코1단지,31,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백죽전대로527번길 80(1096 신동백롯데캐슬에코1단지),24시간,거주자 외 출입제한
2364,파워큐브,신동백롯데캐슬에코1단지,32,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백죽전대로527번길 80(1096 신동백롯데캐슬에코1단지),24시간,거주자 외 출입제한
2366,파워큐브,신동백롯데캐슬에코1단지,33,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백죽전대로527번길 80(1096 신동백롯데캐슬에코1단지),24시간,거주자 외 출입제한
2368,파워큐브,신동백롯데캐슬에코1단지,34,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백죽전대로527번길 80(1096 신동백롯데캐슬에코1단지),24시간,거주자 외 출입제한
2370,파워큐브,신동백롯데캐슬에코1단지,35,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백죽전대로527번길 80(1096 신동백롯데캐슬에코1단지),24시간,거주자 외 출입제한
